Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
751,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
752,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
753,39.5000,41.6885,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
754,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
755,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
756,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
757,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
758,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
759,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
760,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
761,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
762,39.5000,41.6885,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
763,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
764,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
765,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
766,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
767,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
768,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
769,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
770,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
771,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
772,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
773,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
774,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
775,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
776,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
777,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
778,39.5000,41.6883,-88.0158,2.7770,-23.1638,-75.0454,-0.0648
779,39.5000,41.6885,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
780,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
781,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
782,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
783,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
784,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
785,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
786,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
787,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
788,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
789,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
790,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
791,39.5000,41.6886,-88.0158,2.7772,-23.1636,-75.0454,-0.0648
792,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
793,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
794,39.5000,41.6886,-88.0158,2.7773,-23.1636,-75.0454,-0.0648
