Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0165,-0.0000,0.5000,74.1808,-1.8618,-0.3196,-0.0002,-0.0006,-0.0055,-0.0040,-9.6553
1.50,-88.0165,-0.0000,0.5000,74.1801,-1.8618,-0.3196,-0.0002,-0.0006,-0.0055,-0.0040,-9.6556
2.50,-88.0165,-0.0000,0.5000,74.1795,-1.8618,-0.3196,-0.0002,-0.0006,-0.0055,-0.0040,-9.6556
3.50,-88.0165,-0.0000,0.5000,74.1789,-1.8618,-0.3196,-0.0002,-0.0006,-0.0055,-0.0040,-9.6557
4.50,-88.0165,-0.0000,0.5000,74.1783,-1.8618,-0.3196,-0.0002,-0.0006,-0.0055,-0.0040,-9.6559
5.50,-88.0165,-0.0000,0.5000,74.1777,-1.8618,-0.3196,-0.0002,-0.0006,-0.0054,-0.0040,-9.6560
6.50,-88.0165,-0.0000,0.5000,74.1771,-1.8618,-0.3196,-0.0002,-0.0006,-0.0054,-0.0040,-9.6562
7.50,-88.0165,-0.0000,0.5000,74.1765,-1.8618,-0.3196,-0.0002,-0.0006,-0.0054,-0.0040,-9.6563
8.50,-88.0165,-0.0000,0.5000,74.1759,-1.8618,-0.3196,-0.0002,-0.0006,-0.0054,-0.0040,-9.6565
9.50,-88.0165,-0.0000,0.5000,74.1753,-1.8618,-0.3197,-0.0002,-0.0006,-0.0054,-0.0040,-9.6566
10.50,-48.4079,79.2169,0.5000,74.1742,-1182.4236,-50.6171,-0.0829,1.7110,6.2267,0.0127,305.4762
11.50,15.0438,113.9728,0.5000,74.1717,-120756.8019,-630.3833,-821.9370,52.8692,13.0100,0.1749,0.9947
12.50,30.7668,7.1126,0.5000,74.2603,-3951.8891,-498.7611,-2295.8844,505.6887,19.5331,1.1036,0.2196
13.50,34.8924,3.3799,0.5000,74.8964,-1621.4784,-444.0249,-2057.3857,746.1870,37.8867,2.2921,0.1480
14.50,36.9668,1.7477,0.5000,76.5998,-745.2071,-414.6237,-1774.6296,833.0475,58.8207,3.6700,0.1211
15.50,38.1136,0.9917,0.5000,79.6437,-380.2953,-398.2357,-1551.5197,831.0685,77.4305,5.1519,0.1084
16.50,38.8053,0.6120,0.5000,84.0801,-209.3780,-387.9965,-1378.0447,786.5481,92.6962,6.7161,0.1014
17.50,39.2566,0.4077,0.5000,89.8111,-120.7684,-380.8780,-1241.4880,724.6145,104.8842,8.3648,0.0970
18.50,39.5740,0.2925,0.5000,96.6375,-72.9980,-375.6944,-1138.4297,661.1277,114.1160,10.0214,0.0942
19.50,39.8146,0.2264,0.5000,104.3034,-43.9349,-371.3433,-1055.5673,597.8610,121.5763,11.7995,0.0919
20.50,40.0112,0.1884,0.5000,112.5387,-26.7613,-367.6639,-992.5314,540.7595,127.2732,13.6069,0.0902
21.50,40.1825,0.1666,0.5000,121.0929,-16.7974,-364.5483,-946.0320,492.7386,131.4392,15.3474,0.0887
22.50,40.3390,0.1537,0.5000,129.7551,-9.7747,-361.2057,-903.2569,443.9599,135.1319,17.4051,0.0872
23.50,40.4862,0.1454,0.5000,138.3597,-6.3075,-358.6597,-874.9033,409.6426,137.4029,19.0886,0.0861
24.50,40.6267,0.1389,0.5000,146.7850,-4.0671,-356.2209,-850.3928,379.3532,139.1694,20.7872,0.0850
25.50,40.7612,0.1329,0.5000,154.9461,-2.2623,-353.1103,-821.8223,344.3478,140.9046,23.0732,0.0837
26.50,40.8894,0.1266,0.5000,162.7876,-1.4554,-350.8745,-802.5446,321.5242,141.8378,24.8017,0.0827
27.50,41.0109,0.1197,0.5000,170.2761,-0.9144,-348.6112,-783.7002,300.2052,142.5502,26.6304,0.0818
28.50,41.1249,0.1120,0.5000,177.3947,-0.5534,-346.2699,-764.6273,279.8313,143.0708,28.6142,0.0808
29.50,41.2307,0.1038,0.5000,184.1380,-0.3595,-344.3451,-749.1022,264.2085,143.3528,30.3233,0.0801
30.50,41.3280,0.0950,0.5000,190.5086,-0.2171,-342.1953,-731.7899,247.8086,143.5296,32.3260,0.0793
31.50,41.4161,0.0859,0.5000,196.5148,-0.1311,-340.1480,-715.2268,233.0875,143.5762,34.3368,0.0786
32.50,41.4950,0.0765,0.5000,202.1683,-0.0850,-338.4736,-701.5648,221.6131,143.5348,36.0656,0.0781
33.50,41.5644,0.0670,0.5000,207.4831,-0.0510,-336.5955,-686.0612,209.2663,143.4108,38.1060,0.0775
34.50,41.6243,0.0576,0.5000,212.4746,-0.0265,-334.3308,-667.0403,195.0037,143.1627,40.7274,0.0770
35.50,41.6749,0.0482,0.5000,217.1585,-0.0165,-332.8019,-653.9555,185.6995,142.9397,42.6095,0.0766
36.50,41.7162,0.0391,0.5000,221.5509,-0.0089,-330.8933,-637.2979,174.3865,142.6045,45.1033,0.0763
37.50,41.7486,0.0301,0.5000,225.6674,-0.0060,-329.7692,-627.2984,167.8547,142.3797,46.6552,0.0761
38.50,41.7721,0.0214,0.5000,229.5235,-0.0041,-328.6919,-617.5702,161.6684,142.1468,48.2063,0.0760
39.50,41.7871,0.0129,0.5000,233.1338,-0.0028,-327.6594,-608.1042,155.7975,141.9084,49.7558,0.0759
40.50,41.7939,0.0048,0.5000,236.5125,-0.0013,-325.7213,-589.9245,144.8970,141.4240,52.8487,0.0759
41.50,41.7928,-0.0030,0.5000,239.6729,-0.0009,-324.8119,-581.1942,139.8224,141.1814,54.3911,0.0759
42.50,41.7841,-0.0106,0.5000,242.6278,-0.0005,-323.4029,-567.3940,131.9919,140.7882,56.9086,0.0760
43.50,41.7681,-0.0178,0.5000,245.3891,-0.0002,-322.0862,-554.1756,124.6949,140.4035,59.4156,0.0762
44.50,41.7452,-0.0247,0.5000,247.9681,-0.0001,-320.8542,-541.5092,117.8771,140.0300,61.9104,0.0765
45.50,41.7156,-0.0313,0.5000,250.3754,-0.0001,-320.8542,-541.5092,117.8771,140.0300,61.9104,0.0765
46.50,41.6796,-0.0376,0.5000,252.6210,-0.0001,-319.7005,-529.3664,111.4825,139.6706,64.3915,0.0769
47.50,41.6375,-0.0436,0.5000,254.7142,-0.0000,-318.6182,-517.7216,105.4768,139.3260,66.8576,0.0773
48.50,41.5896,-0.0493,0.5000,256.6638,-0.0000,-317.6015,-506.5516,99.8273,138.9966,69.3075,0.0779
49.50,41.5361,-0.0548,0.5000,258.4779,-0.0000,-317.6015,-506.5516,99.8273,138.9966,69.3075,0.0779
50.50,41.4774,-0.0600,0.5000,260.1644,-0.0000,-316.6447,-495.8347,94.5044,138.6830,71.7401,0.0785
51.50,41.4136,-0.0650,0.5000,261.7304,-0.0000,-315.7426,-485.5512,89.4822,138.3850,74.1543,0.0791
52.50,41.3450,-0.0698,0.5000,263.1827,-0.0000,-314.8906,-475.6831,84.7388,138.1025,76.5493,0.0799
53.50,41.2718,-0.0743,0.5000,264.5276,-0.0000,-314.8906,-475.6831,84.7388,138.1025,76.5493,0.0799
54.50,41.1943,-0.0786,0.5000,265.7711,-0.0000,-314.0840,-466.2145,80.2557,137.8349,78.9243,0.0807
55.50,41.1125,-0.0827,0.5000,266.9188,-0.0000,-313.3190,-457.1309,76.0164,137.5816,81.2786,0.0815
56.50,41.0268,-0.0867,0.5000,267.9759,-0.0000,-312.5915,-448.4191,72.0054,137.3420,83.6115,0.0825
57.50,40.9373,-0.0904,0.5000,268.9474,-0.0000,-312.5915,-448.4191,72.0054,137.3420,83.6115,0.0825
58.50,40.8443,-0.0940,0.5000,269.8379,-0.0000,-311.8980,-440.0669,68.2089,137.1154,85.9226,0.0835
59.50,40.7477,-0.0974,0.5000,270.6517,-0.0000,-310.8903,-427.8974,62.7593,136.7906,89.4337,0.0851
60.50,40.6479,-0.1006,0.5000,271.3930,-0.0000,-310.8903,-427.8974,62.7593,136.7906,89.4337,0.0851
61.50,40.5451,-0.1036,0.5000,272.0656,-0.0000,-309.9445,-416.5204,57.7476,136.4921,92.8907,0.0868
62.50,40.4392,-0.1066,0.5000,272.6731,-0.0000,-309.9445,-416.5204,57.7476,136.4921,92.8907,0.0868
63.50,40.3306,-0.1093,0.5000,273.2189,-0.0000,-309.0507,-405.9051,53.1360,136.2176,96.2926,0.0887
64.50,40.2193,-0.1119,0.5000,273.7063,-0.0000,-309.0507,-405.9051,53.1360,136.2176,96.2926,0.0887
65.50,40.1055,-0.1144,0.5000,274.1383,-0.0000,-308.1997,-396.0266,48.8943,135.9642,99.6387,0.0908
66.50,39.9894,-0.1167,0.5000,274.5178,-0.0000,-308.1997,-396.0266,48.8943,135.9642,99.6387,0.0908
67.50,39.8710,-0.1189,0.5000,274.8475,-0.0000,-307.3834,-386.8610,44.9920,135.7297,102.9287,0.0929
68.50,39.7504,-0.1210,0.5000,275.1299,-0.0000,-307.3834,-386.8610,44.9920,135.7297,102.9287,0.0929
69.50,39.6279,-0.1230,0.5000,275.3675,-0.0000,-306.5943,-378.3879,41.4018,135.5119,106.1627,0.0952
70.50,39.5036,-0.1248,0.5000,275.5625,-0.0000,-306.5943,-378.3879,41.4018,135.5119,106.1627,0.0952
71.50,39.3775,-0.1265,0.5000,275.7172,-0.0000,-305.8255,-370.5869,38.0992,135.3088,109.3407,0.0976
72.50,39.2498,-0.1281,0.5000,275.8335,-0.0000,-305.8255,-370.5869,38.0992,135.3088,109.3407,0.0976
73.50,39.1205,-0.1296,0.5000,275.9134,-0.0000,-305.0706,-363.4376,35.0619,135.1183,112.4634,0.1001
74.50,38.9899,-0.1310,0.5000,275.9587,-0.0000,-305.0706,-363.4376,35.0619,135.1183,112.4634,0.1001
75.50,38.8580,-0.1322,0.5000,275.9713,-0.0000,-304.3239,-356.9200,32.2691,134.9386,115.5312,0.1027
76.50,38.7249,-0.1334,0.5000,275.9526,-0.0000,-304.3239,-356.9200,32.2691,134.9386,115.5312,0.1027
77.50,38.5907,-0.1344,0.5000,275.9044,-0.0000,-303.5798,-351.0144,29.7015,134.7683,118.5451,0.1055
78.50,38.4555,-0.1354,0.5000,275.8280,-0.0000,-303.5798,-351.0144,29.7015,134.7683,118.5451,0.1055
79.50,38.3195,-0.1362,0.5000,275.7250,-0.0000,-302.8335,-345.6985,27.3413,134.6057,121.5060,0.1083
80.50,38.1827,-0.1370,0.5000,275.5966,-0.0000,-302.8335,-345.6985,27.3413,134.6057,121.5060,0.1083
81.50,38.0452,-0.1377,0.5000,275.4441,-0.0000,-302.0806,-340.9471,25.1722,134.4494,124.4152,0.1113
82.50,37.9071,-0.1382,0.5000,275.2687,-0.0000,-302.0806,-340.9471,25.1722,134.4494,124.4152,0.1113
83.50,37.7685,-0.1387,0.5000,275.0717,-0.0000,-301.3170,-336.7339,23.1790,134.2984,127.2737,0.1143
84.50,37.6295,-0.1391,0.5000,274.8540,-0.0000,-301.3170,-336.7339,23.1790,134.2984,127.2737,0.1143
85.50,37.4901,-0.1394,0.5000,274.6168,-0.0000,-300.5391,-333.0343,21.3476,134.1517,130.0831,0.1175
86.50,37.3505,-0.1397,0.5000,274.3610,-0.0000,-300.5391,-333.0343,21.3476,134.1517,130.0831,0.1175
87.50,37.2107,-0.1399,0.5000,274.0875,-0.0000,-299.7438,-329.8170,19.6652,134.0081,132.8447,0.1207
88.50,37.0707,-0.1399,0.5000,273.7974,-0.0000,-299.7438,-329.8170,19.6652,134.0081,132.8447,0.1207
89.50,36.9308,-0.1400,0.5000,273.4914,-0.0000,-299.4182,-328.6510,19.0274,133.9511,133.9428,0.1220
90.50,36.7908,-0.1399,0.5000,273.1704,-0.0000,-299.0301,-327.3681,18.3033,133.8842,135.2275,0.1236
91.50,36.6510,-0.1398,0.5000,272.8352,-0.0000,-298.5821,-326.0223,17.5132,133.8086,136.6783,0.1255
92.50,36.5113,-0.1397,0.5000,272.4864,-0.0000,-298.2096,-325.0069,16.8920,133.7469,137.8582,0.1270
93.50,36.3717,-0.1394,0.5000,272.1249,-0.0000,-297.7057,-323.7711,16.0992,133.6650,139.4182,0.1290
94.50,36.2325,-0.1392,0.5000,271.7513,-0.0000,-297.1962,-322.6699,15.3496,133.5840,140.9539,0.1311
95.50,36.0936,-0.1389,0.5000,271.3662,-0.0000,-296.8485,-321.9966,14.8659,133.5296,141.9791,0.1325
96.50,35.9550,-0.1385,0.5000,270.9703,-0.0000,-296.4053,-321.2231,14.2800,133.4612,143.2595,0.1343
97.50,35.8167,-0.1381,0.5000,270.5642,-0.0000,-295.8625,-320.3938,13.6061,133.3790,144.7890,0.1365
98.50,35.6790,-0.1377,0.5000,270.1485,-0.0000,-295.3102,-319.6696,12.9656,133.2969,146.3043,0.1387
99.50,35.5416,-0.1372,0.5000,269.7236,-0.0000,-294.8786,-319.1790,12.4945,133.2337,147.4605,0.1404
100.50,35.4048,-0.1367,0.5000,269.2901,-0.0000,-294.4413,-318.7424,12.0415,133.1705,148.6085,0.1421
101.50,35.2685,-0.1362,0.5000,268.8485,-0.0000,-293.9982,-318.3564,11.6057,133.1073,149.7485,0.1438
102.50,35.1327,-0.1356,0.5000,268.3993,-0.0000,-293.5493,-318.0175,11.1867,133.0441,150.8807,0.1456
103.50,34.9975,-0.1351,0.5000,267.9430,-0.0000,-293.0946,-317.7223,10.7836,132.9808,152.0051,0.1474
104.50,34.8629,-0.1345,0.5000,267.4799,-0.0000,-292.6342,-317.4673,10.3959,132.9175,153.1219,0.1492
105.50,34.7288,-0.1339,0.5000,267.0105,-0.0000,-291.6965,-317.0650,9.6643,132.7908,155.3330,0.1528
106.50,34.5954,-0.1333,0.5000,266.5351,-0.0000,-291.2193,-316.9112,9.3192,132.7274,156.4276,0.1546
107.50,34.4626,-0.1327,0.5000,266.0543,-0.0000,-290.7367,-316.7849,8.9872,132.6640,157.5150,0.1564
