Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.5508,0.0000,0.5000,69.2263,-0.0009,-0.0968,-0.0000,   0,0.0005,-0.0005,173.4133,0.1734,0.1734
2.50,-87.5508,0.0000,0.5000,69.2277,-0.0009,-0.0968,0.0000,   0,0.0005,-0.0005,173.4166,0.1734,0.1734
4.50,-87.5508,0.0000,0.5000,69.2290,-0.0009,-0.0968,-0.0000,   0,0.0005,-0.0005,173.4200,0.1735,0.1735
6.50,-87.5508,0.0000,0.5000,69.2304,-0.0009,-0.0968,-0.0000,   0,0.0005,-0.0005,173.4233,0.1735,0.1735
8.50,-87.5507,0.0000,0.5000,69.2318,-0.0009,-0.0968,0.0000,   0,0.0005,-0.0005,173.4267,0.1735,0.1735
10.50,-61.3638,52.3738,0.5000,69.2308,-853.8097,-8.1085,-0.0000,   5,0.0111,0.0008,761.7336,0.7588,0.7588
12.50,25.5908,-0.7118,0.5000,69.5847,-0.9462,-129.8664,-4218.9223,3128,0.5477,0.1439,0.0041,-1.2202,-1.2202
14.50,23.9834,-0.7368,0.5000,71.9249,0.0000,-127.9936,-4588.3715,3535,3.0440,0.3240,0.0055,-1.1785,-1.1785
16.50,23.0039,-0.3449,0.5000,77.9659,-0.0000,-127.3603,-4368.9668,2983,6.4785,0.4960,0.0065,-1.5065,-1.5065
18.50,22.6601,-0.0905,0.5000,87.7231,0.0000,-126.3085,-4066.1987,2410,9.9728,0.6767,0.0069,-1.7721,-1.7721
20.50,22.6357,0.0220,0.5000,100.0666,-0.0000,-124.7522,-3742.7716,1921,13.2872,0.8881,0.0069,-1.9322,-1.9322
22.50,22.7377,0.0624,0.5000,113.6205,-0.0000,-123.5035,-3524.6542,1645,15.2673,1.0545,0.0068,-1.9866,-1.9866
24.50,22.8742,0.0689,0.5000,127.2879,-0.0000,-122.0714,-3298.3933,1396,17.0401,1.2565,0.0066,-2.0064,-2.0064
26.50,23.0007,0.0583,0.5000,140.3847,-0.0000,-120.7659,-3105.7747,1208,18.2805,1.4599,0.0065,-1.9991,-1.9991
28.50,23.0946,0.0394,0.5000,152.5602,0.0000,-119.5955,-2939.3471,1060,19.1314,1.6664,0.0064,-1.9783,-1.9783
30.50,23.1461,0.0173,0.5000,163.6778,-0.0000,-118.3919,-2770.6768, 921,19.7769,1.9135,0.0063,-1.9465,-1.9465
32.50,23.1528,-0.0049,0.5000,173.7217,-0.0000,-117.3711,-2626.9652, 809,20.1594,2.1627,0.0063,-1.9128,-1.9128
34.50,23.1170,-0.0255,0.5000,182.7381,-0.0000,-116.7792,-2542.5404, 746,20.3183,2.3297,0.0063,-1.8906,-1.8906
36.50,23.0428,-0.0438,0.5000,190.8022,-0.0000,-116.0023,-2429.9237, 664,20.4664,2.5808,0.0065,-1.8589,-1.8589
38.50,22.9352,-0.0595,0.5000,197.9988,0.0000,-115.5457,-2362.7296, 616,20.5272,2.7484,0.0066,-1.8389,-1.8389
40.50,22.7994,-0.0727,0.5000,204.4130,-0.0000,-114.9328,-2271.7226, 553,20.5886,2.9999,0.0068,-1.8104,-1.8104
42.50,22.6400,-0.0837,0.5000,210.1253,-0.0000,-114.3716,-2188.3869, 496,20.6369,3.2580,0.0070,-1.7830,-1.7830
44.50,22.4611,-0.0927,0.5000,215.2099,0.0000,-114.1107,-2150.0031, 470,20.6610,3.3869,0.0072,-1.7699,-1.7699
46.50,22.2662,-0.1001,0.5000,219.7334,-0.0000,-113.6175,-2078.8524, 424,20.7160,3.6441,0.0075,-1.7446,-1.7446
48.50,22.0584,-0.1061,0.5000,223.7553,-0.0000,-113.1511,-2014.1913, 382,20.7861,3.9004,0.0078,-1.7204,-1.7204
50.50,21.8401,-0.1109,0.5000,227.3287,-0.0000,-112.9244,-1983.9858, 363,20.8281,4.0282,0.0080,-1.7087,-1.7087
52.50,21.6135,-0.1147,0.5000,230.5003,-0.0000,-112.4783,-1927.3329, 329,20.9272,4.2830,0.0084,-1.6859,-1.6859
54.50,21.3803,-0.1176,0.5000,233.3117,-0.0000,-112.2571,-1900.7228, 313,20.9845,4.4100,0.0087,-1.6748,-1.6748
56.50,21.1421,-0.1199,0.5000,235.7995,-0.0000,-111.8147,-1850.5943, 284,21.1144,4.6630,0.0091,-1.6531,-1.6531
58.50,20.9002,-0.1215,0.5000,237.9961,-0.0000,-111.2467,-1792.3152, 251,21.3074,4.9825,0.0098,-1.6266,-1.6266
60.50,20.6558,-0.1226,0.5000,239.9302,-0.0000,-110.8959,-1759.6136, 233,21.4385,5.1752,0.0102,-1.6110,-1.6110
62.50,20.4098,-0.1232,0.5000,241.6276,-0.0000,-110.5386,-1728.7153, 217,21.5794,5.3671,0.0106,-1.5958,-1.5958
64.50,20.1632,-0.1234,0.5000,243.1108,-0.0000,-110.1737,-1699.5038, 201,21.7292,5.5583,0.0111,-1.5810,-1.5810
66.50,19.9166,-0.1232,0.5000,244.4004,-0.0000,-109.8004,-1671.8624, 187,21.8870,5.7488,0.0115,-1.5665,-1.5665
68.50,19.6708,-0.1227,0.5000,245.5143,-0.0000,-109.4180,-1645.6898, 175,22.0520,5.9387,0.0120,-1.5525,-1.5525
70.50,19.4264,-0.1219,0.5000,246.4688,-0.0000,-109.0260,-1620.8909, 163,22.2233,6.1278,0.0125,-1.5388,-1.5388
72.50,19.1839,-0.1208,0.5000,247.2787,-0.0000,-108.6241,-1597.3733, 152,22.4001,6.3163,0.0130,-1.5255,-1.5255
74.50,18.9437,-0.1196,0.5000,247.9570,-0.0000,-108.2120,-1575.0471, 142,22.5816,6.5041,0.0136,-1.5125,-1.5125
76.50,18.7062,-0.1182,0.5000,248.5157,-0.0000,-107.7899,-1553.8266, 132,22.7672,6.6913,0.0141,-1.4998,-1.4998
78.50,18.4716,-0.1167,0.5000,248.9654,-0.0000,-107.3577,-1533.6311, 124,22.9560,6.8779,0.0147,-1.4875,-1.4875
80.50,18.2401,-0.1151,0.5000,249.3159,0.0000,-106.9156,-1514.3798, 116,23.1476,7.0639,0.0153,-1.4754,-1.4754
82.50,18.0119,-0.1135,0.5000,249.5761,-0.0000,-106.0032,-1478.3816, 101,23.5369,7.4343,0.0165,-1.4520,-1.4520
84.50,17.7869,-0.1119,0.5000,249.7538,-0.0000,-105.5339,-1461.4849,  95,23.7337,7.6186,0.0171,-1.4406,-1.4406
86.50,17.5651,-0.1103,0.5000,249.8566,0.0000,-105.0564,-1445.2331,  89,23.9314,7.8024,0.0178,-1.4294,-1.4294
88.50,17.3465,-0.1087,0.5000,249.8909,-0.0000,-104.5715,-1429.5528,  84,24.1297,7.9856,0.0184,-1.4183,-1.4183
90.50,17.1310,-0.1072,0.5000,249.8628,-0.0000,-104.0800,-1414.3700,  79,24.3285,8.1683,0.0191,-1.4073,-1.4073
92.50,16.9182,-0.1059,0.5000,249.7779,-0.0000,-103.5825,-1399.6267,  74,24.5276,8.3504,0.0198,-1.3964,-1.3964
94.50,16.7080,-0.1046,0.5000,249.6412,0.0000,-103.0797,-1385.2798,  70,24.7268,8.5319,0.0205,-1.3856,-1.3856
96.50,16.5001,-0.1035,0.5000,249.4573,0.0000,-102.5725,-1371.2693,  65,24.9262,8.7129,0.0212,-1.3747,-1.3747
98.50,16.2943,-0.1026,0.5000,249.2304,-0.0000,-102.0615,-1357.5432,  62,25.1257,8.8932,0.0219,-1.3639,-1.3639
100.50,16.0902,-0.1018,0.5000,248.9645,-0.0000,-101.5477,-1344.0474,  58,25.3253,9.0729,0.0227,-1.3530,-1.3530
102.50,15.8874,-0.1012,0.5000,248.6629,0.0000,-101.0317,-1330.7657,  55,25.5252,9.2518,0.0235,-1.3422,-1.3422
104.50,15.6857,-0.1007,0.5000,248.3289,-0.0000,-100.5142,-1317.6625,  52,25.7254,9.4301,0.0243,-1.3312,-1.3312
106.50,15.4848,-0.1004,0.5000,247.9654,-0.0000,-99.9959,-1304.6770,  49,25.9260,9.6076,0.0251,-1.3202,-1.3202
108.50,15.2843,-0.1002,0.5000,247.5751,0.0000,-99.4775,-1291.8010,  46,26.1273,9.7843,0.0260,-1.3091,-1.3091
110.50,15.0839,-0.1002,0.5000,247.1605,0.0000,-98.9595,-1279.0096,  44,26.3292,9.9602,0.0269,-1.2979,-1.2979
112.50,14.8834,-0.1003,0.5000,246.7237,-0.0000,-98.0619,-1256.9547,  40,26.6824,10.2638,0.0285,-1.2783,-1.2783
114.50,14.6825,-0.1005,0.5000,246.2667,0.0000,-97.6824,-1247.6250,  38,26.8334,10.3918,0.0292,-1.2699,-1.2699
116.50,14.4810,-0.1009,0.5000,245.7914,0.0000,-97.3039,-1238.3248,  37,26.9850,10.5193,0.0300,-1.2614,-1.2614
118.50,14.2788,-0.1013,0.5000,245.2994,-0.0000,-96.6792,-1222.9376,  34,27.2381,10.7294,0.0312,-1.2474,-1.2474
120.50,14.0758,-0.1017,0.5000,244.7922,0.0000,-96.1863,-1210.7471,  32,27.4405,10.8950,0.0323,-1.2362,-1.2362
122.50,13.8719,-0.1021,0.5000,244.2712,0.0000,-95.4512,-1192.4927,  30,27.7469,11.1415,0.0339,-1.2194,-1.2194
124.50,13.6670,-0.1026,0.5000,243.7377,-0.0000,-94.9645,-1180.3344,  28,27.9531,11.3046,0.0351,-1.2081,-1.2081
126.50,13.4611,-0.1032,0.5000,243.1927,0.0000,-94.4805,-1168.1951,  26,28.1610,11.4666,0.0363,-1.1967,-1.1967
128.50,13.2540,-0.1038,0.5000,242.6372,0.0000,-93.9996,-1156.0595,  25,28.3706,11.6274,0.0375,-1.1853,-1.1853
130.50,13.0454,-0.1045,0.5000,242.0721,-0.0000,-93.5218,-1143.9556,  23,28.5820,11.7871,0.0388,-1.1738,-1.1738
132.50,12.8354,-0.1053,0.5000,241.4983,-0.0000,-92.8115,-1125.8179,  21,28.9029,12.0245,0.0408,-1.1564,-1.1564
134.50,12.6238,-0.1061,0.5000,240.9163,0.0000,-92.3422,-1113.7708,  20,29.1195,12.1812,0.0423,-1.1447,-1.1447
136.50,12.4106,-0.1069,0.5000,240.3270,0.0000,-91.8765,-1101.7389,  19,29.3382,12.3366,0.0438,-1.1330,-1.1330
138.50,12.1957,-0.1078,0.5000,239.7308,0.0000,-91.4143,-1089.7464,  18,29.5592,12.4907,0.0453,-1.1212,-1.1212
140.50,11.9791,-0.1086,0.5000,239.1282,-0.0000,-90.9557,-1077.7835,  17,29.7826,12.6435,0.0469,-1.1094,-1.1094
142.50,11.7608,-0.1095,0.5000,238.5197,0.0000,-90.1477,-1056.6014,  15,30.1860,12.9122,0.0500,-1.0884,-1.0884
144.50,11.5408,-0.1103,0.5000,237.9056,0.0000,-89.7970,-1047.3608,  15,30.3653,13.0286,0.0514,-1.0792,-1.0792
146.50,11.3193,-0.1111,0.5000,237.2864,0.0000,-89.4483,-1038.1516,  14,30.5460,13.1442,0.0529,-1.0700,-1.0700
148.50,11.0961,-0.1119,0.5000,236.6622,-0.0000,-88.6151,-1016.0722,  12,30.9879,13.4193,0.0566,-1.0477,-1.0477
150.50,10.8715,-0.1126,0.5000,236.0335,-0.0000,-88.1325,-1003.2415,  12,31.2506,13.5780,0.0590,-1.0348,-1.0348
152.50,10.6453,-0.1133,0.5000,235.4003,0.0000,-87.6535,-990.4867,  11,31.5162,13.7350,0.0614,-1.0218,-1.0218
154.50,10.4177,-0.1140,0.5000,234.7630,0.0000,-87.1779,-977.8113,  10,31.7846,13.8901,0.0640,-1.0089,-1.0089
156.50,10.1888,-0.1147,0.5000,234.1216,-0.0000,-86.7058,-965.2184,  10,32.0558,14.0433,0.0667,-0.9960,-0.9960
158.50,9.9586,-0.1153,0.5000,233.4763,-0.0000,-86.2369,-952.7105,   9,32.3297,14.1948,0.0695,-0.9831,-0.9831
160.50,9.7272,-0.1159,0.5000,232.8273,0.0000,-85.7711,-940.2897,   9,32.6064,14.3443,0.0724,-0.9703,-0.9703
162.50,9.4947,-0.1165,0.5000,232.1746,0.0000,-85.3084,-927.9578,   8,32.8856,14.4920,0.0755,-0.9576,-0.9576
164.50,9.2610,-0.1170,0.5000,231.5184,-0.0000,-84.8485,-915.7160,   8,33.1675,14.6377,0.0787,-0.9449,-0.9449
166.50,9.0264,-0.1175,0.5000,230.8587,-0.0000,-84.3914,-903.5651,   7,33.4519,14.7815,0.0821,-0.9323,-0.9323
168.50,8.7907,-0.1180,0.5000,230.1957,0.0000,-83.9370,-891.5057,   7,33.7388,14.9234,0.0856,-0.9198,-0.9198
170.50,8.5542,-0.1184,0.5000,229.5293,0.0000,-83.4852,-879.5378,   7,34.0282,15.0633,0.0893,-0.9073,-0.9073
172.50,8.3168,-0.1189,0.5000,228.8596,-0.0000,-83.0359,-867.6611,   6,34.3199,15.2012,0.0932,-0.8949,-0.8949
174.50,8.0786,-0.1193,0.5000,228.1868,-0.0000,-82.5890,-855.8750,   6,34.6139,15.3372,0.0973,-0.8825,-0.8825
