Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-89.4525,0.0000,0.5000,68.8972,-0.0004,-0.0818,0.0000,0.1991,0.0012,-0.0006,179.9909
3,-89.4525,0.0000,0.5000,68.9000,-0.0004,-0.0818,0.0000,0.1991,0.0012,-0.0006,179.9977
5,-89.4525,0.0000,0.5000,68.9028,-0.0004,-0.0818,0.0000,0.1991,0.0012,-0.0006,180.0011
7,-89.4524,0.0000,0.5000,68.9056,-0.0004,-0.0818,-0.0000,0.1991,0.0012,-0.0006,180.0078
9,-89.4524,0.0000,0.5000,68.9083,-0.0004,-0.0818,-0.0000,0.1991,0.0012,-0.0006,180.0146
11,-63.4199,52.0649,0.5000,68.9086,-532.3358,-6.9600,-0.0000,10.7258,0.0362,0.0010,1068.4019
13,27.1058,-5.1308,0.5000,69.7450,-0.4491,-138.3637,-5271.6475,8778.0665,2.7869,0.2690,0.0032
15,19.2177,-2.9546,0.5000,81.5060,-0.0000,-158.5239,-6928.1713,8307.0690,12.5033,0.5201,0.0134
17,15.4797,-1.3649,0.5000,121.4904,0.0000,-168.1247,-6794.0825,6288.0671,24.0916,0.7477,0.0258
19,14.2049,-0.2225,0.5000,186.0837,-0.0000,-170.5893,-6322.1961,4735.9071,35.9766,0.9891,0.0323
21,14.7296,0.4732,0.5000,253.4335,-0.0000,-167.3494,-5797.2911,3819.0615,47.1097,1.2436,0.0292
23,15.9657,0.6618,0.5000,313.8428,-0.0000,-161.9851,-5317.5990,3318.0573,57.1167,1.5178,0.0232
25,17.2563,0.6187,0.5000,365.5017,-0.0000,-156.3626,-4871.5206,2986.8219,65.8935,1.8229,0.0182
27,18.3521,0.5024,0.5000,408.7941,-0.0000,-152.3263,-4547.6301,2777.7112,71.7613,2.0861,0.0153
29,19.2080,0.3854,0.5000,444.6647,-0.0000,-147.6880,-4156.4162,2522.7432,78.1532,2.4713,0.0127
31,19.8557,0.2900,0.5000,474.1448,-0.0000,-145.2323,-3938.3537,2370.1712,81.3319,2.7293,0.0116
33,20.3420,0.2177,0.5000,498.1967,-0.0000,-142.4910,-3685.7616,2180.1098,84.6137,3.0795,0.0106
35,20.7074,0.1637,0.5000,517.6675,0.0000,-140.7387,-3519.9647,2047.1937,86.5053,3.3460,0.0100
37,20.9822,0.1230,0.5000,533.2817,0.0000,-138.4439,-3299.5622,1861.1589,88.6611,3.7560,0.0094
39,21.1882,0.0919,0.5000,545.6511,0.0000,-137.0701,-3167.0136,1744.7987,89.7476,4.0386,0.0092
41,21.3406,0.0675,0.5000,555.2885,-0.0000,-135.2226,-2989.6659,1584.9333,90.9486,4.4672,0.0089
43,21.4506,0.0480,0.5000,562.6229,-0.0000,-134.1023,-2883.3974,1487.3917,91.5338,4.7557,0.0087
45,21.5260,0.0319,0.5000,568.0130,-0.0000,-133.0531,-2785.1948,1396.4707,91.9917,5.0461,0.0087
47,21.5727,0.0185,0.5000,571.7588,0.0000,-131.5887,-2650.8155,1271.4031,92.5064,5.4849,0.0086
49,21.5950,0.0070,0.5000,574.1120,0.0000,-130.6733,-2568.6526,1194.8910,92.7698,5.7793,0.0086
51,21.5961,-0.0031,0.5000,575.2842,0.0000,-129.7992,-2491.6526,1123.3793,92.9916,6.0750,0.0086
53,21.5786,-0.0121,0.5000,575.4535,-0.0000,-128.5553,-2384.6576,1024.6669,93.2783,6.5206,0.0086
55,21.5443,-0.0201,0.5000,574.7706,0.0000,-127.7658,-2318.3482,964.0713,93.4553,6.8187,0.0086
57,21.4948,-0.0275,0.5000,573.3632,0.0000,-127.0045,-2255.6202,907.2942,93.6313,7.1175,0.0087
59,21.4313,-0.0342,0.5000,571.3398,0.0000,-125.9107,-2167.5668,828.7035,93.9080,7.5667,0.0088
61,21.3549,-0.0405,0.5000,568.7928,-0.0000,-124.8352,-2083.3635,755.0226,94.2257,8.0315,0.0090
63,21.2664,-0.0464,0.5000,565.8013,0.0000,-124.3166,-2043.5946,720.8068,94.4009,8.2641,0.0091
65,21.1666,-0.0519,0.5000,562.4329,-0.0000,-123.3144,-1968.2892,657.1844,94.7901,8.7291,0.0094
67,21.0563,-0.0571,0.5000,558.7457,0.0000,-122.5832,-1914.6270,612.8777,95.1233,9.0816,0.0096
69,20.9359,-0.0620,0.5000,554.7898,0.0000,-121.8751,-1863.6978,571.7031,95.4916,9.4335,0.0098
71,20.8062,-0.0666,0.5000,550.6083,0.0000,-121.1886,-1815.3016,533.4330,95.8960,9.7848,0.0100
73,20.6676,-0.0709,0.5000,546.2383,-0.0000,-120.5222,-1769.2543,497.8517,96.3375,10.1352,0.0103
75,20.5207,-0.0750,0.5000,541.7123,0.0000,-119.8744,-1725.4012,464.7700,96.8161,10.4845,0.0106
77,20.3660,-0.0788,0.5000,537.0580,0.0000,-119.2440,-1683.5919,434.0064,97.3318,10.8328,0.0109
79,20.2039,-0.0824,0.5000,532.2998,-0.0000,-118.6296,-1643.6956,405.3955,97.8842,11.1797,0.0112
81,20.0349,-0.0857,0.5000,527.4587,-0.0000,-118.0300,-1605.5947,378.7848,98.4726,11.5251,0.0115
83,19.8594,-0.0889,0.5000,522.5530,0.0000,-117.4441,-1569.1799,354.0328,99.0961,11.8690,0.0119
85,19.6780,-0.0918,0.5000,517.5987,0.0000,-116.8706,-1534.3504,331.0080,99.7537,12.2112,0.0123
87,19.4909,-0.0945,0.5000,512.6097,-0.0000,-116.3086,-1501.0148,309.5881,100.4443,12.5517,0.0128
89,19.2986,-0.0971,0.5000,507.5981,-0.0000,-115.7570,-1469.0912,289.6599,101.1668,12.8903,0.0132
91,19.1015,-0.0994,0.5000,502.5745,0.0000,-115.2148,-1438.5034,271.1182,101.9198,13.2269,0.0137
93,18.9001,-0.1015,0.5000,497.5481,0.0000,-114.6810,-1409.1787,253.8650,102.7019,13.5616,0.0142
95,18.6945,-0.1035,0.5000,492.5269,-0.0000,-114.1548,-1381.0504,237.8094,103.5119,13.8941,0.0148
97,18.4853,-0.1052,0.5000,487.5179,-0.0000,-113.6352,-1354.0607,222.8664,104.3483,14.2246,0.0153
99,18.2728,-0.1068,0.5000,482.5273,0.0000,-113.1214,-1328.1567,208.9575,105.2098,14.5528,0.0159
101,18.0573,-0.1083,0.5000,477.5603,0.0000,-112.6127,-1303.2850,196.0095,106.0948,14.8789,0.0166
103,17.8392,-0.1095,0.5000,472.6216,-0.0000,-112.1082,-1279.3935,183.9543,107.0020,15.2027,0.0172
105,17.6188,-0.1106,0.5000,467.7152,0.0000,-111.6073,-1256.4392,172.7284,107.9301,15.5242,0.0179
107,17.3963,-0.1116,0.5000,462.8445,0.0000,-111.1094,-1234.3879,162.2730,108.8775,15.8435,0.0187
109,17.1722,-0.1124,0.5000,458.0126,0.0000,-110.6137,-1213.1988,152.5337,109.8429,16.1604,0.0194
111,16.9466,-0.1130,0.5000,453.2220,-0.0000,-110.1197,-1192.8345,143.4593,110.8248,16.4751,0.0202
113,16.7199,-0.1135,0.5000,448.4750,0.0000,-109.6268,-1173.2562,135.0026,111.8221,16.7874,0.0211
115,16.4924,-0.1139,0.5000,443.7734,0.0000,-109.1346,-1154.4387,127.1198,112.8334,17.0975,0.0220
117,16.2642,-0.1142,0.5000,439.1190,0.0000,-108.6425,-1136.3598,119.7700,113.8572,17.4052,0.0229
119,16.0357,-0.1143,0.5000,434.5129,-0.0000,-108.1500,-1118.9866,112.9155,114.8923,17.7107,0.0238
121,15.8071,-0.1143,0.5000,429.9565,-0.0000,-107.6569,-1102.2798,106.5206,115.9374,18.0139,0.0248
123,15.5787,-0.1142,0.5000,425.4506,0.0000,-107.1627,-1086.2146,100.5519,116.9916,18.3148,0.0259
125,15.3505,-0.1140,0.5000,420.9959,0.0000,-106.6671,-1070.7924,94.9761,118.0534,18.6135,0.0270
127,15.1230,-0.1137,0.5000,416.5932,-0.0000,-106.1698,-1055.9749,89.7594,119.1216,18.9101,0.0281
129,14.8962,-0.1132,0.5000,412.2430,-0.0000,-105.8161,-1045.8240,86.2571,119.8819,19.1189,0.0289
131,14.6704,-0.1127,0.5000,407.9454,0.0000,-105.4613,-1035.9575,82.8932,120.6445,19.3266,0.0297
133,14.4458,-0.1120,0.5000,403.7009,-0.0000,-104.7474,-1017.0504,76.4518,122.1747,19.7390,0.0315
135,14.2229,-0.1111,0.5000,399.5096,0.0000,-104.3011,-1005.8437,72.5437,123.1256,19.9927,0.0326
137,14.0022,-0.1099,0.5000,395.3717,-0.0000,-103.8515,-995.0312,68.6573,124.0763,20.2450,0.0338
139,13.7840,-0.1086,0.5000,391.2870,0.0000,-103.3981,-984.5908,64.8432,125.0252,20.4960,0.0349
141,13.5687,-0.1072,0.5000,387.2557,0.0000,-102.7110,-969.6109,59.4027,126.4424,20.8699,0.0368
143,13.3561,-0.1058,0.5000,383.2776,-0.0000,-102.2484,-960.0538,56.0213,127.3816,21.1175,0.0380
145,13.1462,-0.1044,0.5000,379.3527,-0.0000,-101.7825,-950.8348,52.8425,128.3159,21.3638,0.0393
147,12.9389,-0.1032,0.5000,375.4807,-0.0000,-101.2957,-941.5984,49.7513,129.2804,21.6181,0.0406
149,12.7341,-0.1020,0.5000,371.6614,-0.0000,-100.6422,-929.7945,45.9407,130.5579,21.9549,0.0425
151,12.5316,-0.1008,0.5000,367.8945,-0.0000,-100.2246,-922.5847,43.6920,131.3644,22.1675,0.0437
153,12.3313,-0.0997,0.5000,364.1798,0.0000,-99.7160,-914.1253,41.1309,132.3376,22.4240,0.0452
155,12.1332,-0.0986,0.5000,360.5168,-0.0000,-98.9488,-901.9849,37.6040,133.7873,22.8059,0.0475
157,11.9373,-0.0976,0.5000,356.9052,0.0000,-98.4349,-894.2347,35.4454,134.7472,23.0585,0.0491
159,11.7434,-0.0966,0.5000,353.3446,0.0000,-97.7321,-884.0825,32.7302,136.0469,23.4003,0.0513
161,11.5514,-0.0956,0.5000,349.8346,-0.0000,-97.2858,-877.8814,31.1358,136.8649,23.6151,0.0527
163,11.3613,-0.0947,0.5000,346.3747,-0.0000,-96.8386,-871.8426,29.6310,137.6793,23.8288,0.0542
165,11.1731,-0.0938,0.5000,342.9646,-0.0000,-96.3906,-865.9552,28.2102,138.4901,24.0414,0.0557
167,10.9866,-0.0929,0.5000,339.6038,0.0000,-95.4928,-854.5907,25.6012,140.1018,24.4629,0.0588
169,10.8017,-0.0921,0.5000,336.2917,-0.0000,-94.9367,-847.8047,24.1297,141.0923,24.7213,0.0607
171,10.6184,-0.0914,0.5000,333.0280,-0.0000,-94.3804,-841.1797,22.7575,142.0783,24.9778,0.0628
173,10.4365,-0.0907,0.5000,329.8123,0.0000,-93.8241,-834.6949,21.4774,143.0601,25.2324,0.0648
175,10.2559,-0.0901,0.5000,326.6439,0.0000,-93.2680,-828.3294,20.2826,144.0382,25.4852,0.0669
177,10.0765,-0.0895,0.5000,323.5225,-0.0000,-92.7127,-822.0622,19.1672,145.0131,25.7360,0.0691
179,9.8981,-0.0890,0.5000,320.4475,-0.0000,-92.1582,-815.8723,18.1254,145.9854,25.9848,0.0713
181,9.7207,-0.0886,0.5000,317.4186,0.0000,-91.6050,-809.7386,17.1520,146.9555,26.2315,0.0736
183,9.5440,-0.0882,0.5000,314.4352,0.0000,-91.0534,-803.6401,16.2423,147.9243,26.4762,0.0760
185,9.3678,-0.0880,0.5000,311.4969,-0.0000,-90.5038,-797.5561,15.3917,148.8925,26.7186,0.0784
187,9.1920,-0.0879,0.5000,308.6033,-0.0000,-89.9565,-791.4656,14.5961,149.8609,26.9589,0.0809
189,9.0164,-0.0878,0.5000,305.7539,0.0000,-89.4118,-785.3481,13.8518,150.8305,27.1968,0.0835
191,8.8407,-0.0879,0.5000,302.9483,0.0000,-88.8701,-779.1837,13.1552,151.8023,27.4323,0.0862
193,8.6648,-0.0880,0.5000,300.1859,0.0000,-88.3317,-772.9524,12.5031,152.7773,27.6653,0.0889
195,8.4884,-0.0883,0.5000,297.4665,-0.0000,-87.7971,-766.6351,11.8924,153.7566,27.8957,0.0918
197,8.3114,-0.0887,0.5000,294.7896,-0.0000,-87.2666,-760.2134,11.3204,154.7415,28.1235,0.0947
199,8.1333,-0.0892,0.5000,292.1548,0.0000,-86.7405,-753.6696,10.7845,155.7331,28.3484,0.0978
201,7.9541,-0.0899,0.5000,289.5616,0.0000,-86.2193,-746.9871,10.2823,156.7329,28.5703,0.1010
203,7.7735,-0.0906,0.5000,287.0097,-0.0000,-85.7031,-740.1502,9.8117,157.7422,28.7893,0.1043
205,7.5911,-0.0915,0.5000,284.4987,-0.0000,-85.1925,-733.1448,9.3705,158.7624,29.0050,0.1078
207,7.4068,-0.0925,0.5000,282.0282,0.0000,-84.6876,-725.9581,8.9570,159.7949,29.2174,0.1115
209,7.2203,-0.0937,0.5000,279.5978,0.0000,-84.1888,-718.5787,8.5695,160.8413,29.4263,0.1153
211,7.0314,-0.0950,0.5000,277.2071,-0.0000,-83.6965,-710.9972,8.2062,161.9030,29.6316,0.1192
213,6.8397,-0.0964,0.5000,274.8557,-0.0000,-83.2108,-703.2059,7.8657,162.9815,29.8332,0.1234
215,6.6451,-0.0979,0.5000,272.5433,0.0000,-82.7320,-695.1991,7.5466,164.0783,30.0309,0.1278
217,6.4474,-0.0995,0.5000,270.2695,0.0000,-82.2603,-686.9730,7.2478,165.1949,30.2245,0.1325
219,6.2462,-0.1012,0.5000,268.0339,0.0000,-81.7959,-678.5258,6.9679,166.3327,30.4139,0.1374
221,6.0415,-0.1031,0.5000,265.8360,-0.0000,-81.3390,-669.8579,6.7060,167.4932,30.5990,0.1426
223,5.8329,-0.1050,0.5000,263.6755,-0.0000,-80.8897,-660.9715,6.4610,168.6777,30.7796,0.1480
225,5.6204,-0.1070,0.5000,261.5519,0.0000,-80.4480,-651.8709,6.2321,169.8876,30.9555,0.1538
227,5.4038,-0.1091,0.5000,259.4648,0.0000,-80.0141,-642.5620,6.0184,171.1239,31.1267,0.1599
229,5.1829,-0.1113,0.5000,257.4138,-0.0000,-79.5880,-633.0525,5.8190,172.3880,31.2929,0.1665
231,4.9576,-0.1135,0.5000,255.3983,-0.0000,-79.1696,-623.3517,5.6334,173.6808,31.4541,0.1734
233,4.7278,-0.1157,0.5000,253.4179,-0.0000,-78.7590,-613.4698,5.4608,175.0033,31.6101,0.1807
235,4.4934,-0.1180,0.5000,251.4721,0.0000,-78.3560,-603.4184,5.3006,176.3564,31.7607,0.1885
237,4.2544,-0.1204,0.5000,249.5603,0.0000,-77.9606,-593.2099,5.1523,177.7408,31.9060,0.1968
239,4.0107,-0.1227,0.5000,247.6820,-0.0000,-77.5726,-582.8569,5.0153,179.1572,32.0456,0.2056
241,3.7623,-0.1251,0.5000,245.8365,0.0000,-77.1919,-572.3729,4.8892,180.6062,32.1797,0.2151
243,3.5091,-0.1275,0.5000,244.0233,0.0000,-76.8184,-561.7711,4.7735,182.0881,32.3079,0.2251
245,3.2512,-0.1298,0.5000,242.2416,0.0000,-76.4518,-551.0647,4.6679,183.6035,32.4303,0.2358
247,2.9886,-0.1322,0.5000,240.4909,-0.0000,-76.0919,-540.2666,4.5720,185.1525,32.5467,0.2472
249,2.7212,-0.1346,0.5000,238.7703,-0.0000,-75.7386,-529.3891,4.4855,186.7353,32.6570,0.2594
251,2.4492,-0.1369,0.5000,237.0792,0.0000,-75.3917,-518.4440,4.4079,188.3522,32.7612,0.2723
253,2.1725,-0.1392,0.5000,235.4168,0.0000,-75.0508,-507.4423,4.3392,190.0031,32.8591,0.2862
255,1.8912,-0.1415,0.5000,233.7823,0.0000,-74.7159,-496.3941,4.2790,191.6881,32.9506,0.3010
257,1.6054,-0.1438,0.5000,232.1749,-0.0000,-74.3866,-485.3086,4.2271,193.4071,33.0357,0.3169
259,1.3149,-0.1461,0.5000,230.5938,-0.0000,-74.0628,-474.1941,4.1834,195.1602,33.1142,0.3338
261,1.0200,-0.1483,0.5000,229.0380,0.0000,-73.7443,-463.0580,4.1476,196.9473,33.1861,0.3519
263,0.7205,-0.1506,0.5000,227.5068,0.0000,-73.4308,-451.9066,4.1196,198.7683,33.2512,0.3713
265,0.4166,-0.1528,0.5000,225.9992,-0.0000,-73.1222,-440.7454,4.0992,200.6231,33.3095,0.3921
267,0.1082,-0.1550,0.5000,224.5144,-0.0000,-72.8184,-429.5793,4.0864,202.5116,33.3608,0.4143
269,-0.2046,-0.1573,0.5000,223.0515,-0.0000,-72.5191,-418.4123,4.0811,204.4340,33.4050,0.4381
271,-0.5219,-0.1595,0.5000,221.6094,0.0000,-72.2242,-407.2475,4.0833,206.3900,33.4420,0.4637
273,-0.8436,-0.1617,0.5000,220.1874,-0.0000,-71.9336,-396.0880,4.0928,208.3797,33.4717,0.4911
275,-1.1699,-0.1640,0.5000,218.7845,-0.0000,-71.6471,-384.9360,4.1097,210.4033,33.4939,0.5206
277,-1.5007,-0.1663,0.5000,217.3998,-0.0000,-71.3646,-373.7938,4.1340,212.4606,33.5085,0.5522
279,-1.8361,-0.1686,0.5000,216.0323,-0.0000,-71.0861,-362.6634,4.1658,214.5519,33.5154,0.5862
281,-2.1762,-0.1709,0.5000,214.6812,-0.0000,-70.8113,-351.5468,4.2051,216.6773,33.5144,0.6229
283,-2.5210,-0.1733,0.5000,213.3456,-0.0000,-70.5403,-340.4463,4.2519,218.8369,33.5053,0.6623
285,-2.8705,-0.1757,0.5000,212.0246,-0.0000,-70.2730,-329.3644,4.3064,221.0310,33.4880,0.7048
287,-3.2249,-0.1781,0.5000,210.7173,-0.0000,-70.0093,-318.3043,4.3688,223.2596,33.4624,0.7507
289,-3.5843,-0.1806,0.5000,209.4228,-0.0000,-69.7491,-307.2700,4.4392,225.5230,33.4283,0.8003
291,-3.9488,-0.1832,0.5000,208.1404,-0.0000,-69.4923,-296.2663,4.5179,227.8215,33.3855,0.8538
293,-4.3184,-0.1858,0.5000,206.8691,-0.0000,-69.2389,-285.2991,4.6050,230.1552,33.3338,0.9117
295,-4.6933,-0.1884,0.5000,205.6083,-0.0000,-68.9887,-274.3758,4.7008,232.5242,33.2731,0.9745
297,-5.0736,-0.1911,0.5000,204.3570,-0.0000,-68.7419,-263.5055,4.8057,234.9287,33.2032,1.0425
299,-5.4593,-0.1939,0.5000,203.1147,-0.0000,-68.4981,-252.6990,4.9200,237.3687,33.1240,1.1162
301,-5.8505,-0.1967,0.5000,201.8804,-0.0000,-68.2573,-241.9699,5.0440,239.8442,33.0353,1.1963
