Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.5468,0.0000,0.5000,68.5380,-0.0004,-0.0921,-0.0000,0.1950,0.0010,-0.0006,181.2474,0.1814,0.1814
2,-89.5468,0.0000,0.5000,68.5409,-0.0004,-0.0921,-0.0000,0.1950,0.0010,-0.0006,181.2545,0.1814,0.1814
4,-89.5468,0.0000,0.5000,68.5439,-0.0004,-0.0921,0.0000,0.1950,0.0010,-0.0006,181.2616,0.1814,0.1814
6,-89.5467,0.0000,0.5000,68.5468,-0.0004,-0.0921,0.0000,0.1950,0.0010,-0.0006,181.2687,0.1814,0.1814
8,-89.5467,0.0000,0.5000,68.5497,-0.0004,-0.0921,0.0000,0.1950,0.0010,-0.0006,181.2758,0.1814,0.1814
10,-63.5123,52.0687,0.5000,68.5502,-553.9058,-8.0028,-0.0000,10.5077,0.0315,0.0010,1061.7371,1.0643,1.0643
12,27.5794,-5.2487,0.5000,69.3626,-0.4493,-156.4516,-5120.9684,8719.4346,2.4506,0.2838,0.0029,3.4448,3.4448
14,19.5704,-2.9750,0.5000,80.6261,-0.0000,-180.3520,-6839.0170,8236.0026,11.2401,0.5522,0.0124,1.2284,1.2284
16,15.8786,-1.3309,0.5000,118.6290,-0.0000,-191.3535,-6699.1671,6168.6376,21.9613,0.8001,0.0239,-0.6991,-0.6991
18,14.6182,-0.2389,0.5000,180.4720,-0.0000,-193.8700,-6255.3308,4730.1453,32.1235,1.0441,0.0294,-1.6859,-1.6859
20,15.0559,0.4244,0.5000,245.5786,-0.0000,-190.6689,-5762.1096,3859.0365,41.6509,1.3010,0.0271,-2.0508,-2.0508
22,16.2137,0.6291,0.5000,304.2453,-0.0000,-184.3887,-5253.7318,3306.0229,51.0943,1.6085,0.0216,-2.0794,-2.0794
24,17.4576,0.6004,0.5000,354.5413,-0.0000,-179.0471,-4877.8764,3012.6215,57.6619,1.8777,0.0176,-1.9847,-1.9847
26,18.5297,0.4938,0.5000,396.7790,-0.0000,-173.5644,-4492.3525,2752.4284,63.8430,2.2057,0.0144,-1.8474,-1.8474
28,19.3762,0.3826,0.5000,431.8500,-0.0000,-168.7862,-4141.8059,2517.3102,68.8658,2.5690,0.0122,-1.7218,-1.7218
30,20.0226,0.2904,0.5000,460.7402,-0.0000,-165.6623,-3902.0555,2346.3764,71.9181,2.8663,0.0110,-1.6465,-1.6465
32,20.5118,0.2196,0.5000,484.3736,-0.0000,-163.0184,-3692.3509,2186.9480,74.2960,3.1686,0.0102,-1.5909,-1.5909
34,20.8821,0.1663,0.5000,503.5644,-0.0000,-160.3685,-3476.8488,2012.7796,76.4212,3.5304,0.0095,-1.5445,-1.5445
36,21.1625,0.1259,0.5000,519.0104,-0.0000,-158.0926,-3288.9978,1852.9286,77.9833,3.8974,0.0090,-1.5123,-1.5123
38,21.3743,0.0948,0.5000,531.3013,-0.0000,-156.0942,-3123.4091,1706.6840,79.1209,4.2689,0.0087,-1.4894,-1.4894
40,21.5323,0.0702,0.5000,540.9321,-0.0000,-154.0131,-2951.9830,1551.1506,80.0580,4.7097,0.0084,-1.4701,-1.4701
42,21.6474,0.0505,0.5000,548.3175,-0.0000,-153.1843,-2884.3684,1488.9391,80.3622,4.9016,0.0083,-1.4633,-1.4633
44,21.7275,0.0341,0.5000,553.8044,-0.0000,-151.6287,-2758.9705,1372.6940,80.8360,5.2876,0.0082,-1.4518,-1.4518
46,21.7783,0.0204,0.5000,557.6835,-0.0000,-150.1870,-2644.9257,1266.4644,81.1766,5.6764,0.0081,-1.4418,-1.4418
48,21.8042,0.0087,0.5000,560.1988,-0.0000,-148.8388,-2540.5253,1169.2420,81.4289,6.0675,0.0081,-1.4326,-1.4326
50,21.8084,-0.0016,0.5000,561.5557,-0.0000,-147.5691,-2444.4106,1080.1398,81.6268,6.4606,0.0081,-1.4237,-1.4237
52,21.7936,-0.0108,0.5000,561.9272,-0.0000,-146.3667,-2355.4932,998.3680,81.7963,6.8552,0.0081,-1.4148,-1.4148
54,21.7616,-0.0190,0.5000,561.4599,-0.0000,-145.5009,-2292.7749,941.2340,81.9171,7.1530,0.0082,-1.4080,-1.4080
56,21.7141,-0.0265,0.5000,560.2781,-0.0000,-144.6655,-2233.3151,887.5965,82.0394,7.4514,0.0082,-1.4009,-1.4009
58,21.6525,-0.0334,0.5000,558.4876,-0.0000,-143.0763,-2123.1069,789.8542,82.3077,8.0492,0.0084,-1.3860,-1.3860
60,21.5777,-0.0397,0.5000,556.1786,-0.0000,-142.3186,-2071.9133,745.3357,82.4611,8.3484,0.0085,-1.3781,-1.3781
62,21.4908,-0.0457,0.5000,553.4283,-0.0000,-141.5833,-2023.0695,703.4641,82.6308,8.6475,0.0086,-1.3699,-1.3699
64,21.3925,-0.0512,0.5000,550.3027,-0.0000,-140.8690,-1976.4130,664.0700,82.8188,8.9466,0.0087,-1.3614,-1.3614
