Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.7215,0.0000,0.5000,65.1616,-0.0003,-0.0925,-0.0000,0.1937,0.0006,-0.0007,176.3764,0.1765,0.1765
2,-89.7215,0.0000,0.5000,65.1654,-0.0003,-0.0925,-0.0000,0.1937,0.0006,-0.0007,176.3850,0.1765,0.1765
4,-89.7214,0.0000,0.5000,65.1691,-0.0003,-0.0925,0.0000,0.1937,0.0006,-0.0007,176.3936,0.1765,0.1765
6,-89.7214,0.0000,0.5000,65.1729,-0.0003,-0.0925,0.0000,0.1937,0.0006,-0.0007,176.4022,0.1765,0.1765
8,-89.7213,0.0000,0.5000,65.1766,-0.0003,-0.0925,0.0000,0.1937,0.0006,-0.0007,176.4108,0.1765,0.1765
10,-63.6921,52.0585,0.5000,65.1780,-489.8084,-7.9395,-0.0000,10.6731,0.0200,0.0011,1069.3624,1.0721,1.0721
12,27.3081,-5.3057,0.5000,65.8990,-0.4897,-163.5236,-5290.7914,8984.2998,1.5796,0.3111,0.0029,3.5319,3.5319
14,19.3432,-2.8733,0.5000,75.0682,-0.0000,-187.5286,-7057.0705,8506.5798,7.2156,0.6024,0.0125,1.2698,1.2698
16,16.0891,-1.0791,0.5000,104.2843,-0.0000,-197.3102,-6816.9738,6340.1162,14.6955,0.8924,0.0227,-0.6586,-0.6586
18,15.1340,-0.1635,0.5000,152.6362,-0.0000,-198.4724,-6329.1844,4947.4132,21.4745,1.1674,0.0262,-1.5576,-1.5576
20,15.5439,0.3759,0.5000,205.9592,-0.0000,-195.1152,-5831.9186,4078.2864,27.7991,1.4572,0.0241,-1.9195,-1.9195
22,16.5724,0.5617,0.5000,255.3451,-0.0000,-189.4214,-5347.4879,3518.0634,33.7030,1.7829,0.0198,-1.9833,-1.9833
24,17.6958,0.5460,0.5000,298.3578,-0.0000,-183.9770,-4947.7182,3173.3843,38.2678,2.1004,0.0163,-1.9179,-1.9179
26,18.6814,0.4571,0.5000,334.9194,-0.0000,-178.4471,-4547.6589,2873.8555,42.4240,2.4806,0.0135,-1.8073,-1.8073
28,19.4730,0.3600,0.5000,365.6310,-0.0000,-174.7360,-4271.9205,2671.3454,44.9927,2.7930,0.0119,-1.7275,-1.7275
30,20.0871,0.2776,0.5000,391.2428,-0.0000,-170.8732,-3975.0577,2444.4554,47.4427,3.1916,0.0106,-1.6508,-1.6508
32,20.5590,0.2131,0.5000,412.4813,-0.0000,-168.2744,-3769.5769,2278.6799,48.9230,3.5158,0.0098,-1.6067,-1.6067
34,20.9218,0.1640,0.5000,429.9972,0.0000,-165.2162,-3523.3420,2069.4990,50.4380,3.9704,0.0091,-1.5646,-1.5646
36,21.2014,0.1264,0.5000,444.3528,-0.0000,-163.0550,-3348.0391,1913.9666,51.3303,4.3477,0.0087,-1.5414,-1.5414
38,21.4166,0.0972,0.5000,456.0272,-0.0000,-161.1246,-3191.9242,1771.4910,51.9878,4.7288,0.0084,-1.5248,-1.5248
40,21.5814,0.0741,0.5000,465.4251,-0.0000,-159.6399,-3072.9176,1660.8444,52.4015,5.0522,0.0082,-1.5143,-1.5143
42,21.7055,0.0553,0.5000,472.8875,-0.0000,-157.9828,-2941.9156,1537.5162,52.7719,5.4457,0.0080,-1.5042,-1.5042
44,21.7963,0.0398,0.5000,478.7013,-0.0000,-156.4476,-2822.8049,1424.4811,53.0365,5.8419,0.0079,-1.4959,-1.4959
46,21.8592,0.0267,0.5000,483.1084,-0.0000,-155.0119,-2713.8084,1320.7171,53.2257,6.2404,0.0078,-1.4886,-1.4886
48,21.8982,0.0154,0.5000,486.3128,-0.0000,-153.6593,-2613.5041,1225.3155,53.3630,6.6407,0.0077,-1.4818,-1.4818
50,21.9163,0.0054,0.5000,488.4872,-0.0000,-152.3776,-2520.7462,1137.4719,53.4669,7.0426,0.0077,-1.4751,-1.4751
52,21.9159,-0.0034,0.5000,489.7780,-0.0000,-151.4564,-2455.5155,1076.0732,53.5314,7.3451,0.0077,-1.4700,-1.4700
54,21.8991,-0.0114,0.5000,490.3097,-0.0000,-149.7053,-2334.9447,963.7943,53.6463,7.9515,0.0078,-1.4593,-1.4593
56,21.8672,-0.0186,0.5000,490.1885,-0.0000,-148.8705,-2279.0695,912.4516,53.7035,8.2553,0.0078,-1.4535,-1.4535
58,21.8215,-0.0253,0.5000,489.5052,-0.0000,-148.0603,-2225.8325,864.0286,53.7642,8.5593,0.0079,-1.4475,-1.4475
60,21.7631,-0.0315,0.5000,488.3379,-0.0000,-146.5067,-2126.5225,775.2076,53.9042,9.1673,0.0080,-1.4347,-1.4347
62,21.6929,-0.0372,0.5000,486.7534,-0.0000,-145.7606,-2080.1276,734.4833,53.9863,9.4711,0.0081,-1.4279,-1.4279
64,21.6117,-0.0426,0.5000,484.8095,-0.0000,-145.0332,-2035.7181,696.0200,54.0781,9.7747,0.0082,-1.4209,-1.4209
66,21.5203,-0.0476,0.5000,482.5564,-0.0000,-144.3235,-1993.1711,659.6827,54.1802,10.0779,0.0083,-1.4135,-1.4135
68,21.4193,-0.0522,0.5000,480.0371,-0.0000,-142.9530,-1913.2351,592.8957,54.4178,10.6831,0.0085,-1.3982,-1.3982
70,21.3093,-0.0566,0.5000,477.2894,-0.0000,-142.2903,-1875.6511,562.2223,54.5539,10.9848,0.0087,-1.3902,-1.3902
72,21.1909,-0.0607,0.5000,474.3460,-0.0000,-141.6416,-1839.5387,533.2252,54.7019,11.2858,0.0088,-1.3820,-1.3820
74,21.0647,-0.0645,0.5000,471.2354,-0.0000,-140.3826,-1771.4331,479.8868,55.0336,11.8855,0.0091,-1.3650,-1.3650
76,20.9313,-0.0680,0.5000,467.9827,-0.0000,-139.7708,-1739.3008,455.3738,55.2171,12.1841,0.0093,-1.3563,-1.3563
78,20.7910,-0.0713,0.5000,464.6096,-0.0000,-139.1698,-1708.3590,432.1921,55.4122,12.4817,0.0095,-1.3474,-1.3474
80,20.6445,-0.0744,0.5000,461.1353,-0.0000,-137.9979,-1649.8309,389.5315,55.8365,13.0739,0.0099,-1.3294,-1.3294
82,20.4921,-0.0772,0.5000,457.5766,-0.0000,-137.4254,-1622.1434,369.9180,56.0650,13.3684,0.0101,-1.3202,-1.3202
84,20.3344,-0.0798,0.5000,453.9484,-0.0000,-136.8613,-1595.4394,351.3653,56.3042,13.6618,0.0103,-1.3110,-1.3110
86,20.1717,-0.0822,0.5000,450.2636,-0.0000,-136.3048,-1569.6699,333.8149,56.5536,13.9540,0.0106,-1.3016,-1.3016
88,20.0045,-0.0844,0.5000,446.5337,-0.0000,-135.2128,-1520.7957,301.5040,57.0819,14.5347,0.0111,-1.2829,-1.2829
90,19.8331,-0.0864,0.5000,442.7689,-0.0000,-134.6760,-1497.6146,286.6427,57.3599,14.8232,0.0114,-1.2735,-1.2735
92,19.6580,-0.0882,0.5000,438.9780,-0.0000,-134.1449,-1475.2071,272.5811,57.6468,15.1103,0.0116,-1.2640,-1.2640
94,19.4795,-0.0898,0.5000,435.1690,-0.0000,-133.0976,-1432.6294,246.6824,58.2455,15.6807,0.0122,-1.2451,-1.2451
