Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
0,33.0000,39.8564,-87.9613,1.5111,-24.0524,-75.1795,-0.3718
1,32.5000,40.4464,-87.9472,1.9284,-23.7504,-75.1078,-0.3817
2,32.5000,40.3574,-87.9496,1.8653,-23.7961,-75.1189,-0.3811
3,32.0000,40.3055,-87.9501,1.8289,-23.8223,-75.1245,-0.3829
4,32.0000,40.2634,-87.9498,1.7995,-23.8432,-75.1285,-0.3808
5,32.5000,40.2259,-87.9491,1.7734,-23.8616,-75.1316,-0.3802
6,32.5000,40.1909,-87.9482,1.7492,-23.8787,-75.1343,-0.3789
7,32.5000,40.1574,-87.9472,1.7260,-23.8949,-75.1367,-0.3805
8,32.5000,40.1250,-87.9460,1.7037,-23.9105,-75.1389,-0.3789
9,32.5000,40.0933,-87.9448,1.6818,-23.9258,-75.1410,-0.3772
10,32.5000,40.0624,-87.9436,1.6606,-23.9406,-75.1430,-0.3757
11,32.5000,40.0322,-87.9424,1.6398,-23.9551,-75.1449,-0.3743
12,32.5000,40.0028,-87.9412,1.6196,-23.9692,-75.1468,-0.3730
13,32.5000,39.9741,-87.9400,1.5999,-23.9830,-75.1486,-0.3718
14,33.0000,39.9463,-87.9388,1.5808,-23.9963,-75.1503,-0.3708
15,33.0000,39.9194,-87.9377,1.5623,-24.0092,-75.1520,-0.3699
16,33.0000,39.8933,-87.9366,1.5443,-24.0217,-75.1536,-0.3691
17,33.0000,39.8677,-87.9355,1.5268,-24.0339,-75.1552,-0.3684
18,33.0000,39.8430,-87.9345,1.5097,-24.0458,-75.1567,-0.3679
19,33.0000,39.8188,-87.9335,1.4931,-24.0573,-75.1582,-0.3675
20,33.0000,39.7954,-87.9325,1.4770,-24.0686,-75.1597,-0.3671
21,33.0000,39.7725,-87.9315,1.4613,-24.0795,-75.1611,-0.3669
22,33.0000,39.7502,-87.9306,1.4460,-24.0902,-75.1625,-0.3667
23,33.5000,39.7287,-87.9297,1.4312,-24.1005,-75.1638,-0.3667
24,33.5000,39.7079,-87.9288,1.4169,-24.1104,-75.1651,-0.3635
25,33.5000,39.6876,-87.9279,1.4030,-24.1201,-75.1664,-0.3635
26,33.5000,39.6678,-87.9271,1.3893,-24.1296,-75.1676,-0.3637
27,33.5000,39.6485,-87.9262,1.3761,-24.1389,-75.1688,-0.3639
28,33.5000,39.6297,-87.9254,1.3632,-24.1479,-75.1699,-0.3641
29,33.5000,39.6113,-87.9247,1.3505,-24.1567,-75.1711,-0.3612
30,33.5000,39.5934,-87.9239,1.3382,-24.1653,-75.1722,-0.3615
31,33.5000,39.5758,-87.9232,1.3261,-24.1737,-75.1733,-0.3619
32,33.5000,39.5587,-87.9224,1.3143,-24.1819,-75.1743,-0.3623
33,33.5000,39.5419,-87.9217,1.3028,-24.1899,-75.1754,-0.3627
34,33.5000,39.5254,-87.9210,1.2915,-24.1978,-75.1764,-0.3599
35,33.5000,39.5093,-87.9203,1.2804,-24.2055,-75.1774,-0.3604
36,33.5000,39.4935,-87.9197,1.2695,-24.2131,-75.1784,-0.3609
37,33.5000,39.4781,-87.9190,1.2590,-24.2205,-75.1793,-0.3614
38,33.5000,39.4629,-87.9184,1.2485,-24.2277,-75.1803,-0.3619
39,33.5000,39.4481,-87.9178,1.2383,-24.2348,-75.1812,-0.3593
40,33.5000,39.4334,-87.9172,1.2283,-24.2419,-75.1821,-0.3598
41,33.5000,39.4191,-87.9166,1.2184,-24.2487,-75.1830,-0.3604
42,33.5000,39.4049,-87.9160,1.2087,-24.2555,-75.1839,-0.3610
43,33.5000,39.3910,-87.9154,1.1991,-24.2622,-75.1848,-0.3615
44,33.5000,39.3774,-87.9148,1.1897,-24.2687,-75.1856,-0.3589
45,33.5000,39.3639,-87.9143,1.1805,-24.2752,-75.1864,-0.3595
46,33.5000,39.3507,-87.9137,1.1714,-24.2815,-75.1873,-0.3601
47,34.0000,39.3377,-87.9132,1.1624,-24.2878,-75.1881,-0.3607
48,34.0000,39.3249,-87.9127,1.1536,-24.2939,-75.1889,-0.3613
49,34.0000,39.3123,-87.9121,1.1449,-24.2999,-75.1897,-0.3587
50,34.0000,39.2998,-87.9116,1.1364,-24.3059,-75.1905,-0.3593
51,34.0000,39.2875,-87.9111,1.1279,-24.3118,-75.1913,-0.3599
52,34.0000,39.2753,-87.9106,1.1195,-24.3177,-75.1920,-0.3605
53,34.0000,39.2633,-87.9101,1.1113,-24.3234,-75.1928,-0.3611
54,34.0000,39.2515,-87.9097,1.1031,-24.3291,-75.1935,-0.3585
55,34.0000,39.2398,-87.9092,1.0951,-24.3347,-75.1943,-0.3591
56,34.0000,39.2282,-87.9087,1.0871,-24.3402,-75.1950,-0.3597
57,34.0000,39.2168,-87.9083,1.0793,-24.3457,-75.1958,-0.3603
58,34.0000,39.2055,-87.9078,1.0715,-24.3511,-75.1965,-0.3609
59,34.0000,39.1944,-87.9074,1.0638,-24.3565,-75.1972,-0.3615
60,33.5000,39.1834,-87.9069,1.0563,-24.3618,-75.1979,-0.3589
61,33.5000,39.1724,-87.9065,1.0487,-24.3671,-75.1986,-0.3595
62,33.5000,39.1616,-87.9061,1.0413,-24.3722,-75.1993,-0.3601
63,33.5000,39.1510,-87.9056,1.0340,-24.3773,-75.2000,-0.3607
64,33.5000,39.1404,-87.9052,1.0267,-24.3824,-75.2007,-0.3613
65,33.5000,39.1299,-87.9048,1.0195,-24.3875,-75.2014,-0.3619
66,33.5000,39.1196,-87.9044,1.0124,-24.3924,-75.2020,-0.3625
67,33.5000,39.1093,-87.9040,1.0053,-24.3974,-75.2027,-0.3598
68,33.5000,39.0992,-87.9036,0.9983,-24.4022,-75.2033,-0.3604
69,33.5000,39.0891,-87.9032,0.9914,-24.4071,-75.2040,-0.3610
70,33.5000,39.0793,-87.9029,0.9846,-24.4118,-75.2046,-0.3616
71,33.5000,39.0694,-87.9025,0.9778,-24.4165,-75.2053,-0.3621
72,33.5000,39.0596,-87.9021,0.9711,-24.4212,-75.2059,-0.3627
73,33.5000,39.0499,-87.9017,0.9644,-24.4259,-75.2066,-0.3601
74,33.5000,39.0405,-87.9014,0.9579,-24.4305,-75.2072,-0.3606
75,33.5000,39.0309,-87.9010,0.9513,-24.4350,-75.2078,-0.3612
76,33.5000,39.0215,-87.9007,0.9449,-24.4396,-75.2084,-0.3617
77,33.5000,39.0123,-87.9003,0.9385,-24.4440,-75.2090,-0.3623
78,33.5000,39.0031,-87.9000,0.9322,-24.4484,-75.2097,-0.3629
79,33.5000,38.9940,-87.8996,0.9259,-24.4528,-75.2103,-0.3634
80,33.5000,38.9849,-87.8993,0.9197,-24.4572,-75.2109,-0.3607
81,33.5000,38.9759,-87.8989,0.9135,-24.4615,-75.2115,-0.3613
82,33.5000,38.9671,-87.8986,0.9074,-24.4658,-75.2120,-0.3618
83,33.5000,38.9582,-87.8983,0.9013,-24.4700,-75.2126,-0.3624
84,33.5000,38.9495,-87.8980,0.8952,-24.4742,-75.2132,-0.3629
85,33.5000,38.9409,-87.8976,0.8893,-24.4784,-75.2138,-0.3634
86,33.5000,38.9322,-87.8973,0.8834,-24.4826,-75.2144,-0.3640
87,33.5000,38.9238,-87.8970,0.8775,-24.4866,-75.2149,-0.3645
88,33.5000,38.9153,-87.8967,0.8717,-24.4907,-75.2155,-0.3618
89,33.5000,38.9070,-87.8964,0.8660,-24.4947,-75.2161,-0.3623
90,33.5000,38.8987,-87.8961,0.8603,-24.4987,-75.2166,-0.3628
91,33.5000,38.8905,-87.8958,0.8546,-24.5027,-75.2172,-0.3633
92,33.5000,38.8823,-87.8955,0.8489,-24.5066,-75.2177,-0.3639
93,33.5000,38.8743,-87.8952,0.8434,-24.5105,-75.2183,-0.3644
94,33.5000,38.8664,-87.8949,0.8380,-24.5143,-75.2188,-0.3649
95,33.5000,38.8584,-87.8946,0.8325,-24.5181,-75.2193,-0.3622
96,33.5000,38.8505,-87.8944,0.8271,-24.5219,-75.2199,-0.3626
97,33.5000,38.8428,-87.8941,0.8217,-24.5257,-75.2204,-0.3632
98,33.5000,38.8351,-87.8938,0.8164,-24.5294,-75.2209,-0.3637
99,33.5000,38.8274,-87.8935,0.8111,-24.5331,-75.2215,-0.3641
100,33.5000,38.8198,-87.8933,0.8059,-24.5367,-75.2220,-0.3646
101,33.5000,38.8122,-87.8930,0.8006,-24.5404,-75.2225,-0.3651
102,33.5000,38.8047,-87.8928,0.7955,-24.5440,-75.2230,-0.3656
103,33.5000,38.7973,-87.8925,0.7904,-24.5476,-75.2235,-0.3661
104,33.5000,38.7900,-87.8922,0.7854,-24.5511,-75.2240,-0.3633
105,33.5000,38.7828,-87.8920,0.7803,-24.5546,-75.2245,-0.3638
106,33.5000,38.7755,-87.8917,0.7753,-24.5581,-75.2250,-0.3643
107,33.5000,38.7684,-87.8915,0.7705,-24.5615,-75.2255,-0.3647
108,33.5000,38.7613,-87.8912,0.7655,-24.5650,-75.2260,-0.3652
109,33.5000,38.7543,-87.8910,0.7607,-24.5684,-75.2265,-0.3657
110,33.5000,38.7473,-87.8908,0.7559,-24.5717,-75.2270,-0.3662
111,33.5000,38.7404,-87.8905,0.7511,-24.5751,-75.2274,-0.3666
112,33.5000,38.7335,-87.8903,0.7464,-24.5784,-75.2279,-0.3671
113,33.5000,38.7267,-87.8901,0.7417,-24.5817,-75.2284,-0.3643
114,33.5000,38.7200,-87.8898,0.7371,-24.5849,-75.2288,-0.3647
115,33.5000,38.7133,-87.8896,0.7325,-24.5881,-75.2293,-0.3652
