Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.8772,-0.0001,0.5000,84.8393,-1.6745,-0.3048,-0.0002,  -0,-0.0009,-0.0053,-35.8907,-0.0362,0.0000
2.50,-87.8773,-0.0001,0.5000,84.7845,-1.6745,-0.3048,-0.0002,  -0,-0.0009,-0.0053,-35.9262,-0.0362,0.0000
4.50,-87.8775,-0.0001,0.5000,84.7301,-1.6744,-0.3049,-0.0002,  -0,-0.0009,-0.0053,-35.9614,-0.0363,0.0000
6.50,-87.8776,-0.0001,0.5000,84.6762,-1.6744,-0.3050,-0.0002,  -0,-0.0009,-0.0053,-35.9963,-0.0363,0.0000
8.50,-87.8777,-0.0001,0.5000,84.6228,-1.6743,-0.3051,-0.0002,  -0,-0.0009,-0.0053,-36.0309,-0.0363,0.0000
10.50,-48.2816,79.1922,0.5000,84.5691,-1049.2142,-47.8226,-0.0847,   2,0.2941,0.0165,300.7338,0.2548,0.2548
12.50,26.8079,7.3784,0.5000,84.6403,-3902.7817,-477.2357,-2724.7282, 389,15.4199,1.1669,0.3229,-2.7964,-2.7964
14.50,34.1411,2.2272,0.5000,88.9201,-819.6542,-385.2203,-2033.6206, 704,95.2971,3.9921,0.1591,-1.6157,-1.6157
16.50,36.4745,0.7392,0.5000,104.1214,-236.0534,-357.3199,-1423.8510, 682,172.1760,7.5081,0.1269,-0.9196,-0.9196
18.50,37.2524,0.2461,0.5000,130.9842,-80.7838,-346.3238,-1102.8024, 567,226.6168,11.4661,0.1176,-0.6435,-0.6435
20.50,37.5387,0.1068,0.5000,164.6274,-30.4228,-340.6873,-987.4360, 457,263.4545,15.5170,0.1145,-0.5915,-0.5915
22.50,37.7174,0.0851,0.5000,199.3473,-12.2902,-336.5114,-952.0358, 374,289.4779,19.4181,0.1126,-0.6054,-0.6054
24.50,37.8861,0.0838,0.5000,231.9194,-4.8825,-332.5215,-932.3415, 309,310.6742,23.4393,0.1107,-0.6213,-0.6213
26.50,38.0455,0.0761,0.5000,261.1469,-2.0004,-328.8773,-913.1043, 262,327.7604,27.3454,0.1091,-0.6250,-0.6250
28.50,38.1781,0.0594,0.5000,286.8143,-0.7220,-325.0905,-888.1088, 221,344.4668,31.8154,0.1076,-0.6162,-0.6162
30.50,38.2695,0.0369,0.5000,309.1020,-0.2939,-322.1615,-864.4295, 192,357.4200,35.7553,0.1067,-0.6008,-0.6008
32.50,38.3118,0.0115,0.5000,328.3279,-0.1196,-319.6458,-840.3996, 170,369.1410,39.6851,0.1063,-0.5813,-0.5813
34.50,38.3025,-0.0143,0.5000,344.8391,-0.0487,-317.5407,-816.8250, 151,379.9024,43.5922,0.1065,-0.5595,-0.5595
36.50,38.2423,-0.0394,0.5000,358.9679,-0.0198,-315.8237,-794.1757, 136,389.8997,47.4647,0.1071,-0.5369,-0.5369
38.50,38.1338,-0.0629,0.5000,371.0158,-0.0072,-314.3094,-770.0012, 121,400.4495,51.7827,0.1084,-0.5111,-0.5111
40.50,37.9806,-0.0846,0.5000,381.2499,-0.0026,-313.1864,-747.2605, 108,410.4342,56.0612,0.1102,-0.4857,-0.4857
42.50,37.7866,-0.1042,0.5000,389.9031,-0.0010,-312.4118,-726.1264,  97,419.8911,60.2572,0.1127,-0.4611,-0.4611
44.50,37.5558,-0.1219,0.5000,397.1775,-0.0004,-311.9673,-708.3096,  88,428.0750,63.9783,0.1154,-0.4396,-0.4396
46.50,37.2918,-0.1378,0.5000,403.2481,-0.0001,-311.6982,-687.4651,  79,437.9839,68.5660,0.1194,-0.4137,-0.4137
48.50,36.9980,-0.1521,0.5000,408.2660,-0.0001,-311.6682,-677.6960,  74,442.7810,70.8094,0.1217,-0.4012,-0.4012
50.50,36.6777,-0.1648,0.5000,412.3620,-0.0000,-311.7827,-659.3635,  66,452.1024,75.1916,0.1267,-0.3772,-0.3772
52.50,36.3336,-0.1762,0.5000,415.6494,-0.0000,-311.9146,-650.7621,  63,456.6405,77.3293,0.1294,-0.3657,-0.3657
54.50,35.9682,-0.1864,0.5000,418.2267,-0.0000,-312.3015,-634.6051,  56,465.5024,81.4965,0.1355,-0.3435,-0.3435
56.50,35.5838,-0.1955,0.5000,420.1792,-0.0000,-312.5469,-627.0190,  53,469.8361,83.5256,0.1387,-0.3328,-0.3328
58.50,35.1824,-0.2037,0.5000,421.5815,-0.0000,-313.1210,-612.7633,  48,478.3306,87.4744,0.1458,-0.3123,-0.3123
60.50,34.7657,-0.2110,0.5000,422.4987,-0.0000,-313.7825,-599.6525,  43,486.6194,91.2780,0.1536,-0.2927,-0.2927
62.50,34.3354,-0.2176,0.5000,422.9878,-0.0000,-314.1382,-593.5001,  40,490.6945,93.1257,0.1577,-0.2832,-0.2832
64.50,33.8929,-0.2234,0.5000,423.0988,-0.0000,-314.8862,-581.9560,  36,498.7191,96.7144,0.1666,-0.2650,-0.2650
66.50,33.4394,-0.2286,0.5000,422.8758,-0.0000,-315.2734,-576.5532,  34,502.6703,98.4545,0.1713,-0.2562,-0.2562
68.50,32.9762,-0.2333,0.5000,422.3575,-0.0000,-316.0436,-566.6883,  31,510.2668,101.7454,0.1811,-0.2396,-0.2396
