Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
2,-88.9572,0.0000,0.0050,69.2951,-0.0004,-0.0814,0.0000,0.1244,0.0004,-0.0004,184.6273
4,-88.9572,0.0000,0.0050,69.2965,-0.0004,-0.0814,-0.0000,0.1244,0.0004,-0.0004,184.6274
6,-88.9572,0.0000,0.0050,69.2978,-0.0004,-0.0814,-0.0000,0.1245,0.0004,-0.0004,184.6306
8,-88.9572,0.0000,0.0050,69.2991,-0.0004,-0.0814,-0.0000,0.1245,0.0004,-0.0004,184.6339
10,-88.9572,0.0000,0.0050,69.3005,-0.0004,-0.0814,-0.0000,0.1245,0.0004,-0.0004,184.6371
12,26.6425,-0.8770,0.0050,69.4449,-77.9337,-137.4839,-3505.3130,2524.1262,0.2330,0.0938,0.0026
14,24.5182,-0.9909,0.0050,71.0239,-0.0000,-137.3416,-4572.0242,3713.0976,2.2040,0.2717,0.0038
16,23.0420,-0.4892,0.0050,75.9353,-0.0000,-137.6564,-4460.6786,3213.7440,5.5399,0.4414,0.0049
18,22.4367,-0.1549,0.0050,84.6978,-0.0000,-137.1255,-4178.6159,2591.4007,9.0940,0.6143,0.0055
20,22.2993,-0.0053,0.0050,96.4126,-0.0000,-135.8834,-3883.3662,2098.8913,12.2577,0.7948,0.0056
22,22.3535,0.0491,0.0050,109.7153,-0.0000,-134.3868,-3615.2704,1735.7300,14.8053,0.9823,0.0056
24,22.4676,0.0602,0.0050,123.4106,-0.0000,-132.8788,-3381.1697,1467.0418,16.7277,1.1752,0.0054
26,22.5809,0.0509,0.0050,136.7038,-0.0000,-131.1274,-3131.5283,1219.0925,18.3975,1.4234,0.0053
28,22.6652,0.0324,0.0050,149.1621,-0.0000,-130.1459,-2996.9751,1098.5885,19.1152,1.5813,0.0053
30,22.7080,0.0103,0.0050,160.5975,-0.0000,-128.9855,-2839.4759,966.8096,19.7858,1.7940,0.0052
32,22.7062,-0.0119,0.0050,170.9652,-0.0000,-127.9863,-2703.0078,859.2126,20.2219,2.0084,0.0052
34,22.6615,-0.0324,0.0050,180.2961,-0.0000,-127.2386,-2599.1746,780.6850,20.4702,2.1946,0.0053
36,22.5781,-0.0505,0.0050,188.6577,-0.0000,-126.2838,-2463.2391,681.5302,20.7028,2.4750,0.0054
38,22.4611,-0.0660,0.0050,196.1318,-0.0000,-125.7370,-2383.4656,625.0661,20.8018,2.6623,0.0055
40,22.3155,-0.0791,0.0050,202.8026,-0.0000,-125.2463,-2310.8499,574.7302,20.8768,2.8496,0.0056
42,22.1463,-0.0898,0.0050,208.7515,-0.0000,-124.5776,-2211.2259,507.3772,20.9714,3.1361,0.0059
44,21.9575,-0.0987,0.0050,214.0535,-0.0000,-124.2715,-2165.8592,477.3911,21.0173,3.2791,0.0060
46,21.7527,-0.1058,0.0050,218.7766,-0.0000,-123.6982,-2082.5566,423.6479,21.1169,3.5646,0.0064
48,21.5350,-0.1116,0.0050,222.9820,-0.0000,-123.4256,-2044.1664,399.4851,21.1735,3.7070,0.0065
50,21.3070,-0.1163,0.0050,226.7240,-0.0000,-123.1590,-2007.6906,376.9176,21.2358,3.8490,0.0067
52,21.0706,-0.1199,0.0050,230.0508,-0.0000,-122.6373,-1939.8854,336.0614,21.3791,4.1323,0.0072
54,20.8278,-0.1228,0.0050,233.0049,-0.0000,-122.3791,-1908.3012,317.5512,21.4605,4.2734,0.0074
56,20.5801,-0.1249,0.0050,235.6241,-0.0000,-121.8618,-1849.2289,283.8984,21.6427,4.5546,0.0078
58,20.3286,-0.1264,0.0050,237.9418,-0.0000,-121.6008,-1821.5803,268.5977,21.7433,4.6946,0.0081
60,20.0747,-0.1274,0.0050,239.9876,-0.0000,-121.0702,-1769.6950,240.7059,21.9620,4.9736,0.0086
62,19.8192,-0.1280,0.0050,241.7879,-0.0000,-120.7994,-1745.3203,227.9949,22.0795,5.1125,0.0089
64,19.5630,-0.1281,0.0050,243.3660,-0.0000,-120.5243,-1721.9322,216.0352,22.2022,5.2511,0.0092
