Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.0631,0.0000,0.0050,69.3160,-0.0004,-0.0803,0.0000,0.1250,0.0004,-0.0004,186.6624,0.1867,0.1867
2,-89.0631,0.0000,0.0050,69.3174,-0.0004,-0.0803,0.0000,0.1250,0.0004,-0.0004,186.6656,0.1867,0.1867
4,-89.0631,0.0000,0.0050,69.3187,-0.0004,-0.0803,0.0000,0.1250,0.0004,-0.0004,186.6689,0.1867,0.1867
6,-89.0631,0.0000,0.0050,69.3200,-0.0004,-0.0803,0.0000,0.1250,0.0004,-0.0004,186.6721,0.1867,0.1867
8,-89.0630,0.0000,0.0050,69.3214,-0.0004,-0.0803,0.0000,0.1251,0.0004,-0.0004,186.6754,0.1867,0.1867
10,-88.7980,52.9813,0.0050,69.3227,-0.0004,-0.0835,0.0000,0.1586,0.0005,-0.0004,232.0014,0.2321,0.2321
12,26.6680,-0.9105,0.0050,69.4726,-66.2557,-137.9645,-3531.6422,2564.6294,0.2415,0.0958,0.0025,-1.1046,-1.1046
14,24.5088,-0.9985,0.0050,71.0760,-0.0000,-137.9603,-4571.6672,3718.6309,2.2353,0.2740,0.0037,-0.9885,-0.9885
16,23.0277,-0.4884,0.0050,76.0332,-0.0000,-138.3374,-4459.0915,3211.7525,5.5811,0.4439,0.0048,-1.3796,-1.3796
18,22.4264,-0.1524,0.0050,84.8481,-0.0000,-137.8099,-4176.5808,2588.7392,9.1365,0.6172,0.0054,-1.7159,-1.7159
20,22.2941,-0.0029,0.0050,96.6113,-0.0000,-136.5537,-3881.1180,2096.9977,12.2980,0.7980,0.0055,-1.9076,-1.9076
22,22.3524,0.0508,0.0050,109.9536,-0.0000,-135.0405,-3612.9979,1734.6577,14.8424,0.9859,0.0054,-1.9975,-1.9975
24,22.4690,0.0611,0.0050,123.6795,-0.0000,-133.5188,-3379.0150,1466.5608,16.7614,1.1792,0.0053,-2.0280,-2.0280
26,22.5834,0.0511,0.0050,136.9958,-0.0000,-131.8613,-3144.1831,1232.5563,18.3422,1.4119,0.0052,-2.0237,-2.0237
28,22.6675,0.0320,0.0050,149.4720,-0.0000,-130.7295,-2989.8101,1093.9188,19.1696,1.5930,0.0051,-2.0059,-2.0059
30,22.7094,0.0097,0.0050,160.9217,-0.0000,-129.5791,-2834.3592,963.9803,19.8255,1.8046,0.0051,-1.9783,-1.9783
32,22.7061,-0.0127,0.0050,171.3011,-0.0000,-128.5400,-2692.7412,852.3929,20.2711,2.0295,0.0051,-1.9466,-1.9466
34,22.6597,-0.0333,0.0050,180.6415,-0.0000,-127.6565,-2569.7641,759.7521,20.5507,2.2557,0.0052,-1.9149,-1.9149
36,22.5745,-0.0514,0.0050,189.0112,-0.0000,-127.1406,-2496.3807,706.0733,20.6766,2.4069,0.0052,-1.8944,-1.8944
38,22.4557,-0.0669,0.0050,196.4922,-0.0000,-126.3368,-2379.4295,622.7578,20.8290,2.6774,0.0054,-1.8595,-1.8595
40,22.3084,-0.0799,0.0050,203.1692,-0.0000,-125.7265,-2288.8547,560.0539,20.9211,2.9155,0.0056,-1.8307,-1.8307
42,22.1376,-0.0906,0.0050,209.1234,-0.0000,-125.4476,-2247.1891,531.7653,20.9608,3.0345,0.0057,-1.8169,-1.8169
44,21.9474,-0.0993,0.0050,214.4301,-0.0000,-124.9295,-2170.0450,480.3680,21.0372,3.2721,0.0059,-1.7903,-1.7903
46,21.7413,-0.1065,0.0050,219.1575,-0.0000,-124.4507,-2100.0109,434.9117,21.1190,3.5092,0.0062,-1.7649,-1.7649
48,21.5224,-0.1122,0.0050,223.3667,-0.0000,-123.9980,-2035.9983,394.4907,21.2130,3.7456,0.0065,-1.7405,-1.7405
50,21.2933,-0.1168,0.0050,227.1120,-0.0000,-123.7781,-2005.9743,375.9392,21.2659,3.8635,0.0066,-1.7287,-1.7287
52,21.0560,-0.1204,0.0050,230.4416,-0.0000,-123.3459,-1949.4522,341.7799,21.3845,4.0987,0.0070,-1.7055,-1.7055
