Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0405,-0.0000,0.5000,74.1148,-2.0866,-0.1546,-0.0002,-0.0000,-0.0007,-0.0036,-0.6601,-0.0008,0.0000
2,-88.0405,-0.0000,0.5000,74.1149,-2.0866,-0.1546,-0.0002,-0.0000,-0.0007,-0.0036,-0.6598,-0.0008,0.0000
4,-88.0405,-0.0000,0.5000,74.1151,-2.0866,-0.1546,-0.0002,-0.0000,-0.0007,-0.0036,-0.6594,-0.0008,0.0000
6,-88.0405,-0.0000,0.5000,74.1152,-2.0866,-0.1546,-0.0002,-0.0000,-0.0007,-0.0036,-0.6590,-0.0008,0.0000
8,-88.0405,-0.0000,0.5000,74.1154,-2.0866,-0.1546,-0.0002,-0.0000,-0.0007,-0.0036,-0.6586,-0.0008,0.0000
10,-48.4242,79.2326,0.5000,74.1151,-1330.1016,-24.5638,-0.0830,1.4683,16.6423,0.0113,306.2904,0.2998,0.2998
12,33.5663,6.6679,0.5000,74.2439,-4063.9117,-232.6404,-2030.4039,490.4511,17.5145,1.1204,0.1686,-1.7538,-1.7538
14,38.8899,1.3839,0.5000,77.2233,-749.2099,-196.6454,-1561.4966,764.8993,23.4665,3.6790,0.1005,-0.9660,-0.9660
16,40.1868,0.3846,0.5000,86.1207,-207.3125,-186.6852,-1213.3766,704.1085,31.3766,6.6714,0.0886,-0.6578,-0.6578
18,40.5935,0.1345,0.5000,100.5173,-67.1663,-182.3211,-1004.6281,576.4440,38.8707,10.0574,0.0851,-0.5615,-0.5615
20,40.7714,0.0736,0.5000,118.2557,-25.8459,-179.8347,-902.8736,474.0640,44.4768,13.2561,0.0838,-0.5508,-0.5508
22,40.9077,0.0679,0.5000,137.0396,-10.0987,-177.7363,-844.8170,394.0860,48.9829,16.5244,0.0827,-0.5629,-0.5629
24,41.0495,0.0727,0.5000,155.3043,-3.3087,-175.3845,-799.5300,323.4532,53.1299,20.4697,0.0814,-0.5778,-0.5778
26,41.1969,0.0735,0.5000,172.2487,-1.2626,-173.4377,-768.0482,278.1575,55.8604,23.9064,0.0802,-0.5835,-0.5835
28,41.3380,0.0680,0.5000,187.5671,-0.4781,-171.5837,-739.1116,242.8692,57.9928,27.3776,0.0791,-0.5824,-0.5824
30,41.4618,0.0576,0.5000,201.2170,-0.1824,-169.8464,-711.5521,214.7292,59.6625,30.8762,0.0782,-0.5761,-0.5761
32,41.5601,0.0439,0.5000,213.2801,-0.0692,-168.2439,-685.1817,191.7479,60.9801,34.3944,0.0775,-0.5662,-0.5662
34,41.6289,0.0286,0.5000,223.8885,-0.0265,-166.7802,-660.0192,172.5553,62.0325,37.9242,0.0770,-0.5542,-0.5542
36,41.6666,0.0130,0.5000,233.1885,-0.0098,-165.4512,-636.1047,156.2036,62.8879,41.4578,0.0768,-0.5409,-0.5409
38,41.6733,-0.0024,0.5000,241.3231,-0.0036,-164.2263,-613.0116,141.7580,63.6134,45.0607,0.0768,-0.5267,-0.5267
40,41.6499,-0.0172,0.5000,248.4251,-0.0012,-162.9856,-588.4386,127.5229,64.3092,49.1277,0.0771,-0.5104,-0.5104
42,41.5980,-0.0310,0.5000,254.6138,-0.0004,-161.8743,-565.2761,114.9608,64.9219,53.2088,0.0776,-0.4940,-0.4940
44,41.5197,-0.0439,0.5000,259.9953,-0.0002,-161.3664,-554.2864,109.2456,65.2058,55.2376,0.0780,-0.4859,-0.4859
46,41.4168,-0.0558,0.5000,264.6630,-0.0001,-160.4350,-533.4290,98.7738,65.7456,59.2669,0.0790,-0.4700,-0.4700
48,41.2913,-0.0668,0.5000,268.6986,-0.0000,-159.6036,-513.9897,89.4105,66.2649,63.2527,0.0802,-0.4546,-0.4546
50,41.1450,-0.0768,0.5000,272.1740,-0.0000,-159.2209,-504.7733,85.0928,66.5216,65.2275,0.0809,-0.4471,-0.4471
52,40.9797,-0.0860,0.5000,275.1518,-0.0000,-158.5133,-487.2956,77.1042,67.0357,69.1376,0.0824,-0.4324,-0.4324
54,40.7970,-0.0944,0.5000,277.6870,-0.0000,-157.8731,-471.0291,69.8902,67.5573,72.9915,0.0842,-0.4184,-0.4184
56,40.5984,-0.1021,0.5000,279.8278,-0.0000,-157.2898,-455.9086,63.3635,68.0914,76.7856,0.0862,-0.4049,-0.4049
58,40.3853,-0.1091,0.5000,281.6169,-0.0000,-156.8746,-445.0358,58.7703,68.5124,79.6579,0.0879,-0.3949,-0.3949
60,40.1591,-0.1155,0.5000,283.0915,-0.0000,-156.4838,-434.7844,54.5116,68.9435,82.4922,0.0896,-0.3852,-0.3852
62,39.9209,-0.1212,0.5000,284.2847,-0.0000,-156.1140,-425.1352,50.5612,69.3852,85.2877,0.0915,-0.3759,-0.3759
64,39.6719,-0.1264,0.5000,285.2258,-0.0000,-155.7619,-416.0718,46.8974,69.8375,88.0437,0.0936,-0.3670,-0.3670
66,39.4132,-0.1311,0.5000,285.9408,-0.0000,-155.0995,-399.6393,40.3463,70.7734,93.4360,0.0980,-0.3501,-0.3501
68,39.1458,-0.1352,0.5000,286.4528,-0.0000,-154.7839,-392.2437,37.4222,71.2562,96.0720,0.1003,-0.3422,-0.3422
70,38.8708,-0.1389,0.5000,286.7823,-0.0000,-154.4756,-385.3784,34.7104,71.7483,98.6680,0.1028,-0.3346,-0.3346
72,38.5890,-0.1421,0.5000,286.9478,-0.0000,-154.1724,-379.0297,32.1960,72.2488,101.2240,0.1054,-0.3274,-0.3274
74,38.3014,-0.1448,0.5000,286.9657,-0.0000,-153.8721,-373.1839,29.8648,72.7571,103.7406,0.1081,-0.3206,-0.3206
76,38.0088,-0.1471,0.5000,286.8509,-0.0000,-153.5728,-367.8289,27.7039,73.2725,106.2182,0.1109,-0.3141,-0.3141
78,37.7121,-0.1490,0.5000,286.6164,-0.0000,-153.2729,-362.9514,25.7012,73.7940,108.6573,0.1138,-0.3080,-0.3080
80,37.4122,-0.1505,0.5000,286.2744,-0.0000,-152.9705,-358.5344,23.8453,74.3209,111.0586,0.1168,-0.3022,-0.3022
82,37.1097,-0.1516,0.5000,285.8355,-0.0000,-152.6642,-354.5585,22.1258,74.8523,113.4229,0.1200,-0.2967,-0.2967
84,36.8054,-0.1524,0.5000,285.3096,-0.0000,-152.0343,-347.8652,19.0574,75.9254,118.0434,0.1265,-0.2867,-0.2867
86,36.5001,-0.1528,0.5000,284.7054,-0.0000,-151.7084,-345.1091,17.6908,76.4655,120.3016,0.1299,-0.2822,-0.2822
88,36.1942,-0.1530,0.5000,284.0308,-0.0000,-151.3737,-342.7152,16.4252,77.0068,122.5262,0.1334,-0.2780,-0.2780
90,35.8884,-0.1528,0.5000,283.2932,-0.0000,-151.0294,-340.6585,15.2533,77.5487,124.7182,0.1370,-0.2740,-0.2740
92,35.5833,-0.1524,0.5000,282.4991,0.0000,-150.6749,-338.9206,14.1680,78.0906,126.8787,0.1407,-0.2703,-0.2703
94,35.2793,-0.1517,0.5000,281.6545,-0.0000,-150.3094,-337.4773,13.1630,78.6316,129.0085,0.1444,-0.2668,-0.2668
96,34.9769,-0.1509,0.5000,280.7649,-0.0000,-149.9325,-336.3013,12.2325,79.1713,131.1086,0.1483,-0.2636,-0.2636
98,34.6764,-0.1499,0.5000,279.8351,-0.0000,-149.5439,-335.3577,11.3707,79.7093,133.1801,0.1522,-0.2605,-0.2605
100,34.3781,-0.1487,0.5000,278.8698,-0.0000,-148.7311,-334.0954,9.8336,80.7780,137.2404,0.1603,-0.2548,-0.2548
102,34.0822,-0.1474,0.5000,277.8731,-0.0000,-148.3067,-333.7194,9.1491,81.3080,139.2310,0.1644,-0.2522,-0.2522
