Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0409,-0.0000,0.5000,74.2623,-2.1453,-0.1378,-0.0002,-0.0000,-0.0003,-0.0034,-0.2323,-0.0004,0.0000
2,-88.0409,-0.0000,0.5000,74.2625,-2.1453,-0.1378,-0.0002,-0.0000,-0.0003,-0.0034,-0.2318,-0.0004,0.0000
4,-88.0409,-0.0000,0.5000,74.2628,-2.1453,-0.1378,-0.0002,-0.0000,-0.0003,-0.0034,-0.2314,-0.0004,0.0000
6,-88.0409,-0.0000,0.5000,74.2630,-2.1453,-0.1378,-0.0002,-0.0000,-0.0003,-0.0034,-0.2309,-0.0004,0.0000
8,-88.0409,-0.0000,0.5000,74.2633,-2.1453,-0.1378,-0.0002,-0.0000,-0.0003,-0.0034,-0.2305,-0.0004,0.0000
10,-48.4233,79.2352,0.5000,74.2631,-1367.8376,-21.8974,-0.0832,1.4617,20.8102,0.0107,306.2784,0.3066,0.3066
12,34.1859,6.5649,0.5000,74.3943,-3977.8967,-204.3170,-1972.5893,508.4494,22.0606,1.1157,0.1571,-1.6451,-1.6451
14,39.2884,1.2883,0.5000,77.3350,-720.6288,-173.6866,-1516.1558,772.1953,30.6824,3.6275,0.0962,-0.8832,-0.8832
16,40.4389,0.3221,0.5000,86.0658,-198.1248,-165.5572,-1186.9976,702.1238,41.4827,6.5418,0.0863,-0.6023,-0.6023
18,40.7437,0.0891,0.5000,100.1674,-68.7422,-162.3083,-1001.5619,579.4852,50.8460,9.5864,0.0840,-0.5239,-0.5239
20,40.8432,0.0374,0.5000,117.5423,-26.8137,-160.3858,-905.0460,477.1357,58.1605,12.5787,0.0832,-0.5175,-0.5175
22,40.9146,0.0374,0.5000,135.9605,-9.9376,-158.6396,-846.5808,391.5679,64.4486,15.8726,0.0826,-0.5332,-0.5332
24,41.0003,0.0460,0.5000,153.8941,-3.8854,-157.0728,-810.2814,331.1652,69.0703,18.9988,0.0820,-0.5480,-0.5480
26,41.0982,0.0498,0.5000,170.5533,-1.1955,-155.1500,-773.3707,274.7262,73.5190,22.9773,0.0810,-0.5572,-0.5572
28,41.1951,0.0468,0.5000,185.6317,-0.5211,-153.8541,-749.5360,244.3227,75.9370,25.7955,0.0804,-0.5573,-0.5573
30,41.2789,0.0384,0.5000,199.0821,-0.1468,-152.0100,-714.8564,208.0249,78.7870,30.1130,0.0796,-0.5499,-0.5499
32,41.3411,0.0265,0.5000,210.9801,-0.0616,-150.8508,-692.0619,188.1270,80.3041,33.0858,0.0792,-0.5413,-0.5413
34,41.3771,0.0128,0.5000,221.4526,-0.0258,-149.7807,-670.1120,171.1581,81.5588,36.0646,0.0790,-0.5310,-0.5310
36,41.3847,-0.0016,0.5000,230.6411,-0.0108,-148.7991,-649.0740,156.4561,82.6127,39.0446,0.0790,-0.5197,-0.5197
38,41.3636,-0.0159,0.5000,238.6851,-0.0045,-147.9017,-628.9786,143.5401,83.5152,42.0210,0.0791,-0.5077,-0.5077
40,41.3144,-0.0297,0.5000,245.7140,-0.0012,-146.7016,-600.6171,126.7749,84.6677,46.4692,0.0797,-0.4893,-0.4893
42,41.2386,-0.0427,0.5000,251.8447,-0.0005,-145.9894,-582.8725,116.9850,85.3438,49.4179,0.0803,-0.4770,-0.4770
44,41.1378,-0.0549,0.5000,257.1810,-0.0002,-145.3398,-566.0243,108.1008,85.9717,52.3490,0.0810,-0.4649,-0.4649
46,41.0138,-0.0662,0.5000,261.8144,-0.0001,-144.7465,-550.0367,99.9939,86.5674,55.2593,0.0819,-0.4529,-0.4529
