Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,34.5000,41.5000,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
751,34.5000,41.5001,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
752,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1955
753,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
754,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
755,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1955
756,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1955
757,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
758,34.5000,41.5000,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
759,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
760,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
761,34.5000,41.5000,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
762,34.5000,41.5000,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
763,34.5000,41.5001,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
764,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1955
765,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
766,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1955
767,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
768,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
769,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
770,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
771,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
772,34.5000,41.4999,-88.0470,2.6358,-23.2736,-75.0923,-0.1955
773,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
774,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
775,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1955
776,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
777,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
778,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
779,34.5000,41.5001,-88.0470,2.6359,-23.2735,-75.0923,-0.1955
780,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
781,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
782,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
783,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
784,34.5000,41.5001,-88.0470,2.6360,-23.2735,-75.0923,-0.1954
785,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
786,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
787,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
788,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
789,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
790,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
791,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
792,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
793,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
794,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
795,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
796,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
797,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
798,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
799,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
800,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
801,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
802,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
803,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
804,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
805,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
806,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
807,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
808,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
809,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
810,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
811,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
812,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
813,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
814,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
815,34.5000,41.5009,-88.0470,2.6365,-23.2731,-75.0922,-0.1954
816,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
817,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
818,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
819,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
820,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
821,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
822,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
823,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
824,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
825,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
826,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
827,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
828,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
829,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
830,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
831,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
832,34.5000,41.5004,-88.0470,2.6362,-23.2733,-75.0923,-0.1954
833,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
834,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
835,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
836,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
837,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
838,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
839,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
840,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
841,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
842,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
843,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
844,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
845,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
846,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
847,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
848,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
849,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
850,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
851,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
852,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
853,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
854,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
855,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
856,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
857,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1954
858,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
859,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
860,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
861,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
862,34.5000,41.5004,-88.0470,2.6362,-23.2733,-75.0923,-0.1955
863,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
864,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
865,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
866,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
867,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
868,34.5000,41.5002,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
869,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
870,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
871,34.5000,41.5001,-88.0470,2.6360,-23.2734,-75.0923,-0.1955
872,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
873,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
874,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
875,34.5000,41.5006,-88.0470,2.6363,-23.2732,-75.0922,-0.1954
876,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
877,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
878,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
879,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
880,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
881,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
882,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
883,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
884,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
885,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
886,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
887,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
888,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
889,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
890,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
891,34.5000,41.5004,-88.0470,2.6362,-23.2733,-75.0923,-0.1954
892,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
893,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
894,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
895,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
896,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
897,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
898,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
899,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
900,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
901,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
902,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
903,34.5000,41.5012,-88.0470,2.6367,-23.2729,-75.0922,-0.1954
904,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
905,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
906,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
907,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
908,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
909,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
910,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
911,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
912,34.5000,41.5002,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
913,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
914,34.5000,41.5004,-88.0470,2.6362,-23.2733,-75.0923,-0.1954
915,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
916,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1955
917,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
918,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
919,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
920,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
921,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1955
922,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
923,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
924,34.5000,41.5003,-88.0470,2.6361,-23.2734,-75.0923,-0.1954
925,34.5000,41.5005,-88.0470,2.6363,-23.2732,-75.0922,-0.1954
926,34.5000,41.5003,-88.0470,2.6361,-23.2733,-75.0923,-0.1954
