Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-88.0439,-0.0000,0.5000,73.4035,-2.2824,-0.1436,-0.0002,-0.0000,-0.0001,-0.0036,-0.1664
3,-88.0439,-0.0000,0.5000,73.4034,-2.2824,-0.1436,-0.0002,-0.0000,-0.0001,-0.0036,-0.1663
5,-88.0439,-0.0000,0.5000,73.4034,-2.2824,-0.1436,-0.0002,-0.0000,-0.0001,-0.0036,-0.1661
7,-88.0439,-0.0000,0.5000,73.4033,-2.2824,-0.1436,-0.0002,-0.0000,-0.0001,-0.0036,-0.1658
9,-88.0439,-0.0000,0.5000,73.4033,-2.2824,-0.1436,-0.0002,-0.0000,-0.0001,-0.0036,-0.1655
11,-48.4188,79.2498,0.5000,73.4028,-1456.7023,-22.8417,-0.0830,1.5016,13.2705,0.0115,306.1955
13,35.6438,6.3693,0.5000,73.5298,-4020.1100,-207.5495,-1834.6880,548.8204,13.7817,1.2751,0.1374
15,40.3119,1.1077,0.5000,76.1817,-732.7150,-177.7415,-1444.0240,813.1508,19.1651,4.0571,0.0876
17,41.2184,0.2288,0.5000,83.9447,-206.0276,-170.0514,-1159.4500,736.5341,25.5526,7.2085,0.0802
19,41.3979,0.0409,0.5000,96.4324,-67.8185,-166.8987,-982.0955,598.9676,31.3086,10.7109,0.0788
21,41.4300,0.0104,0.5000,111.8555,-26.2648,-165.1128,-890.0917,490.7219,35.5046,14.0058,0.0786
23,41.4608,0.0202,0.5000,128.3128,-9.8613,-163.4868,-832.6279,403.4470,38.9464,17.5173,0.0784
25,41.5192,0.0341,0.5000,144.4623,-3.7301,-161.9030,-793.6186,338.5477,41.5787,21.0432,0.0779
27,41.5977,0.0414,0.5000,159.5747,-1.4167,-160.3406,-762.0917,289.7648,43.5885,24.5736,0.0773
29,41.6810,0.0410,0.5000,173.3415,-0.5362,-158.8182,-733.5285,252.0248,45.1388,28.1297,0.0767
31,41.7559,0.0347,0.5000,185.6910,-0.1783,-157.1851,-703.0874,218.6698,46.4780,32.1739,0.0761
33,41.8130,0.0245,0.5000,196.6704,-0.0584,-155.6596,-673.8806,191.9904,47.5061,36.2748,0.0756
35,41.8470,0.0123,0.5000,206.3791,-0.0277,-154.7189,-655.2550,177.0527,48.0586,39.0119,0.0755
37,41.8551,-0.0009,0.5000,214.9354,-0.0091,-153.4230,-628.6125,157.8268,48.7431,43.1147,0.0754
39,41.8366,-0.0143,0.5000,222.4585,-0.0030,-152.2599,-603.5438,141.5213,49.3046,47.2050,0.0757
41,41.7918,-0.0272,0.5000,229.0612,-0.0014,-151.5532,-587.6955,131.9168,49.6317,49.9204,0.0760
43,41.7217,-0.0396,0.5000,234.8465,-0.0005,-150.5712,-564.8007,118.8229,50.0827,54.0404,0.0766
45,41.6278,-0.0513,0.5000,239.9064,-0.0001,-149.6937,-543.4028,107.2823,50.4970,58.1241,0.0775
47,41.5116,-0.0621,0.5000,244.3227,-0.0001,-149.2900,-533.2400,102.0054,50.6961,60.1502,0.0781
49,41.3748,-0.0721,0.5000,248.1674,-0.0000,-148.5448,-513.9350,92.3012,51.0866,64.1668,0.0793
51,41.2189,-0.0814,0.5000,251.5039,-0.0000,-147.8729,-495.9256,83.5916,51.4750,68.1317,0.0808
53,41.0454,-0.0898,0.5000,254.3878,-0.0000,-147.2638,-479.1402,75.7450,51.8679,72.0403,0.0824
55,40.8559,-0.0976,0.5000,256.8682,-0.0000,-146.9797,-471.1864,72.1118,52.0676,73.9723,0.0833
57,40.6517,-0.1047,0.5000,258.9881,-0.0000,-146.4470,-456.1216,65.3709,52.4750,77.7898,0.0853
59,40.4340,-0.1112,0.5000,260.7855,-0.0000,-146.0736,-445.5025,60.7228,52.7898,80.6200,0.0869
61,40.2041,-0.1171,0.5000,262.2941,-0.0000,-145.7201,-435.4780,56.4076,53.1121,83.4130,0.0887
63,39.9631,-0.1225,0.5000,263.5435,-0.0000,-145.0621,-417.1497,48.6780,53.7801,88.8849,0.0925
65,39.7121,-0.1273,0.5000,264.5602,-0.0000,-144.7523,-408.8193,45.2206,54.1256,91.5630,0.0945
67,39.4521,-0.1315,0.5000,265.3676,-0.0000,-144.4523,-401.0276,42.0089,54.4784,94.2022,0.0967
69,39.1842,-0.1353,0.5000,265.9867,-0.0000,-144.1599,-393.7633,39.0256,54.8382,96.8025,0.0989
71,38.9093,-0.1387,0.5000,266.4361,-0.0000,-143.8731,-387.0157,36.2548,55.2046,99.3640,0.1013
73,38.6284,-0.1415,0.5000,266.7325,-0.0000,-143.5900,-380.7742,33.6818,55.5770,101.8871,0.1038
75,38.3423,-0.1439,0.5000,266.8909,-0.0000,-143.3087,-375.0266,31.2926,55.9549,104.3721,0.1063
77,38.0519,-0.1459,0.5000,266.9249,-0.0000,-142.7454,-364.9591,27.0155,56.7247,109.2298,0.1118
79,37.7580,-0.1475,0.5000,266.8465,-0.0000,-142.4603,-360.6135,25.1046,57.1155,111.6037,0.1146
81,37.4615,-0.1487,0.5000,266.6668,-0.0000,-142.1710,-356.7065,23.3313,57.5093,113.9420,0.1176
83,37.1631,-0.1495,0.5000,266.3955,-0.0000,-141.8764,-353.2175,21.6859,57.9055,116.2455,0.1206
85,36.8635,-0.1500,0.5000,266.0417,-0.0000,-141.5754,-350.1258,20.1593,58.3035,118.5151,0.1237
87,36.5633,-0.1501,0.5000,265.6135,-0.0000,-141.2669,-347.4150,18.7432,58.7028,120.7515,0.1269
89,36.2633,-0.1499,0.5000,265.1183,-0.0000,-140.9501,-345.0676,17.4297,59.1027,122.9558,0.1302
91,35.9640,-0.1495,0.5000,264.5628,-0.0000,-140.2886,-341.3400,15.0813,59.9024,127.2717,0.1370
93,35.6658,-0.1488,0.5000,263.9530,-0.0000,-139.9429,-339.9189,14.0333,60.3012,129.3852,0.1405
95,35.3692,-0.1479,0.5000,263.2947,-0.0000,-139.5865,-338.7573,13.0613,60.6988,131.4704,0.1441
97,35.0747,-0.1469,0.5000,262.5928,-0.0000,-139.2192,-337.8300,12.1597,61.0947,133.5280,0.1477
99,34.7824,-0.1456,0.5000,261.8521,-0.0000,-138.8410,-337.0988,11.3235,61.4888,135.5591,0.1514
101,34.4928,-0.1443,0.5000,261.0768,-0.0000,-138.4518,-336.5478,10.5478,61.8806,137.5644,0.1552
103,34.2058,-0.1429,0.5000,260.2707,-0.0000,-138.0517,-336.1543,9.8282,62.2702,139.5447,0.1590
105,33.9218,-0.1415,0.5000,259.4374,-0.0000,-137.4469,-335.7909,8.8680,62.8353,142.3983,0.1647
107,33.6407,-0.1400,0.5000,258.5803,-0.0000,-136.8202,-335.6238,8.0071,63.3949,145.2022,0.1705
109,33.3626,-0.1385,0.5000,257.7022,-0.0000,-136.4989,-335.5879,7.6106,63.6725,146.5861,0.1735
111,33.0873,-0.1371,0.5000,256.8060,-0.0000,-135.8414,-335.5724,6.8793,64.2236,149.3187,0.1795
113,32.8149,-0.1357,0.5000,255.8940,-0.0000,-135.5057,-335.5809,6.5423,64.4970,150.6679,0.1826
115,32.5451,-0.1344,0.5000,254.9688,-0.0000,-134.9723,-335.5877,6.0506,64.9219,152.7542,0.1874
117,32.2778,-0.1332,0.5000,254.0323,-0.0000,-134.4292,-335.5688,5.5985,65.3439,154.8137,0.1923
119,32.0128,-0.1321,0.5000,253.0864,-0.0000,-133.8773,-335.5091,5.1827,65.7633,156.8465,0.1973
121,31.7498,-0.1311,0.5000,252.1330,-0.0000,-133.3178,-335.3761,4.8000,66.1803,158.8532,0.2024
123,31.4886,-0.1303,0.5000,251.1736,-0.0000,-132.7515,-335.1606,4.4478,66.5954,160.8339,0.2076
125,31.2290,-0.1296,0.5000,250.2098,-0.0000,-132.1796,-334.8554,4.1235,67.0090,162.7887,0.2129
127,30.9706,-0.1290,0.5000,249.2428,-0.0000,-131.6030,-334.4491,3.8246,67.4214,164.7179,0.2183
129,30.7132,-0.1285,0.5000,248.2740,-0.0000,-131.0226,-333.9300,3.5492,67.8332,166.6214,0.2238
131,30.4565,-0.1283,0.5000,247.3043,-0.0000,-130.4396,-333.2925,3.2952,68.2447,168.4992,0.2294
133,30.2002,-0.1281,0.5000,246.3349,-0.0000,-129.8547,-332.5367,3.0608,68.6563,170.3513,0.2352
135,29.9441,-0.1281,0.5000,245.3666,-0.0000,-129.2688,-331.6624,2.8446,69.0685,172.1776,0.2411
137,29.6878,-0.1282,0.5000,244.4004,0.0000,-128.6826,-330.6677,2.6449,69.4817,173.9778,0.2472
139,29.4311,-0.1284,0.5000,243.4368,-0.0000,-128.0970,-329.5522,2.4604,69.8964,175.7520,0.2534
141,29.1739,-0.1288,0.5000,242.4768,-0.0000,-127.5126,-328.3204,2.2899,70.3127,177.4999,0.2598
143,28.9157,-0.1293,0.5000,241.5207,0.0000,-126.9299,-326.9781,2.1322,70.7312,179.2214,0.2663
145,28.6565,-0.1298,0.5000,240.5693,0.0000,-126.3495,-325.5292,1.9864,71.1521,180.9162,0.2731
147,28.3960,-0.1305,0.5000,239.6230,-0.0000,-125.7720,-323.9767,1.8515,71.5758,182.5842,0.2801
149,28.1341,-0.1312,0.5000,238.6822,-0.0000,-125.1977,-322.3263,1.7265,72.0024,184.2251,0.2873
