Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0392,-0.0000,0.5000,75.4201,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3412,0.0002,0.0000
1.50,-88.0392,-0.0000,0.5000,75.4201,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3413,0.0002,0.0000
2.50,-88.0392,-0.0000,0.5000,75.4202,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3415,0.0002,0.0000
3.50,-88.0392,-0.0000,0.5000,75.4203,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3417,0.0002,0.0000
4.50,-88.0392,-0.0000,0.5000,75.4203,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3419,0.0003,0.0000
5.50,-88.0392,-0.0000,0.5000,75.4204,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3421,0.0003,0.0000
6.50,-88.0392,-0.0000,0.5000,75.4205,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3423,0.0003,0.0000
7.50,-88.0392,-0.0000,0.5000,75.4206,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0035,0.3424,0.0003,0.0000
8.50,-88.0392,-0.0000,0.5000,75.4207,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0034,0.3426,0.0003,0.0000
9.50,-88.0392,-0.0000,0.5000,75.4208,-1.8825,-0.0883,-0.0002,   0,0.0001,-0.0034,0.3428,0.0003,0.0000
10.50,-48.4288,79.2208,0.5000,75.4204,-1199.6728,-14.0278,-0.0830,   1,4.4907,0.0109,306.4208,0.2982,0.2982
11.50,16.0452,115.9369,0.5000,75.4187,-115716.2893,-174.8358,-834.3797,  44,9.6796,0.1544,0.8961,-0.9541,-0.9541
12.50,31.0616,6.9268,0.5000,75.5121,-4017.6058,-139.9499,-2280.1305, 410,18.4020,0.9694,0.2130,-1.9909,-1.9909
13.50,35.0409,3.2477,0.5000,76.1788,-1639.3148,-125.1874,-2042.4955, 601,39.4387,2.0142,0.1454,-1.5256,-1.5256
14.50,37.0127,1.6526,0.5000,77.9653,-764.0025,-117.5218,-1767.3083, 667,61.9700,3.1913,0.1206,-1.1529,-1.1529
15.50,38.0768,0.9117,0.5000,81.1606,-374.9005,-113.0146,-1534.9749, 662,83.1020,4.5571,0.1083,-0.8977,-0.8977
16.50,38.6913,0.5351,0.5000,85.8216,-208.5272,-110.4762,-1369.0375, 625,98.9125,5.8977,0.1023,-0.7492,-0.7492
17.50,39.0645,0.3290,0.5000,91.8466,-123.8460,-108.8083,-1244.1319, 578,110.9702,7.2493,0.0989,-0.6569,-0.6569
18.50,39.3010,0.2110,0.5000,99.0243,-74.4979,-107.5515,-1144.9626, 526,120.6446,8.6906,0.0967,-0.5970,-0.5970
19.50,39.4586,0.1429,0.5000,107.0810,-43.3970,-106.4880,-1063.6703, 472,128.7333,10.3202,0.0951,-0.5590,-0.5590
20.50,39.5710,0.1041,0.5000,115.7278,-27.1330,-105.7133,-1010.3297, 429,134.1665,11.7901,0.0941,-0.5412,-0.5412
21.50,39.6582,0.0826,0.5000,124.6975,-17.5318,-105.0731,-971.8664, 393,138.1291,13.1855,0.0934,-0.5330,-0.5330
22.50,39.7316,0.0710,0.5000,133.7667,-11.1845,-104.4674,-940.4376, 359,141.3266,14.6401,0.0928,-0.5294,-0.5294
