Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-90.9303,0.0000,0.5000,54.8226,-0.0001,-0.0310,-0.0000,0.1278,0.0006,-0.0011,168.1328
3,-90.9302,0.0000,0.5000,54.8238,-0.0001,-0.0310,-0.0000,0.1278,0.0006,-0.0011,168.1348
5,-90.9302,0.0000,0.5000,54.8250,-0.0001,-0.0311,-0.0000,0.1278,0.0006,-0.0011,168.1371
7,-90.9302,0.0000,0.5000,54.8263,-0.0001,-0.0311,-0.0000,0.1278,0.0006,-0.0011,168.1394
9,-90.9302,0.0000,0.5000,54.8277,-0.0001,-0.0311,-0.0000,0.1279,0.0006,-0.0011,168.1420
11,-64.9183,52.0237,0.5000,54.8271,-241.0348,-3.0761,-0.0000,7.8546,0.0193,0.0018,1046.1288
13,22.0218,-0.1570,0.5000,55.3626,-4.7415,-76.1997,-6001.4310,5013.1421,0.2380,0.3964,0.0061
15,20.7442,-0.7632,0.5000,61.8904,-0.0000,-73.7810,-6697.0472,6242.4119,1.2549,0.9307,0.0077
17,19.4582,-0.5336,0.5000,81.3270,-0.0000,-74.4372,-6319.3049,5370.3793,2.9178,1.5206,0.0099
19,18.8287,-0.1793,0.5000,113.5705,0.0000,-74.5177,-5904.2134,4473.1778,4.3974,2.0514,0.0109
21,18.8778,0.1317,0.5000,151.3000,0.0000,-73.7435,-5463.4080,3730.2201,5.8151,2.6264,0.0108
23,19.3674,0.2933,0.5000,188.0255,-0.0000,-72.3788,-5048.3533,3201.0921,7.0136,3.2148,0.0099
25,20.0130,0.3287,0.5000,221.0465,-0.0000,-70.7189,-4650.2658,2793.8276,8.0391,3.8636,0.0087
27,20.6400,0.2996,0.5000,249.7547,-0.0000,-69.1524,-4306.9767,2486.9708,8.8090,4.5263,0.0077
29,21.1764,0.2483,0.5000,274.3272,-0.0000,-67.9036,-4039.2802,2260.6941,9.3211,5.1364,0.0071
31,21.6067,0.1957,0.5000,295.1857,0.0000,-66.8110,-3803.8341,2063.9698,9.6985,5.7621,0.0066
33,21.9389,0.1493,0.5000,312.7975,0.0000,-65.8757,-3599.1516,1891.6281,9.9664,6.3913,0.0062
35,22.1878,0.1106,0.5000,327.6046,0.0000,-65.0703,-3419.7136,1738.4083,10.1533,7.0221,0.0059
37,22.3685,0.0790,0.5000,340.0007,-0.0000,-64.3694,-3260.9540,1600.9958,10.2816,7.6532,0.0057
39,22.4935,0.0533,0.5000,350.3275,-0.0000,-63.6507,-3095.9385,1456.6131,10.3796,8.3937,0.0056
41,22.5732,0.0323,0.5000,358.8776,-0.0000,-63.1009,-2968.5589,1344.4908,10.4327,9.0324,0.0055
43,22.6154,0.0148,0.5000,365.9007,-0.0000,-62.6037,-2853.0042,1242.6700,10.4665,9.6685,0.0055
45,22.6265,0.0002,0.5000,371.6089,0.0000,-62.1490,-2747.4464,1149.9322,10.4877,10.3014,0.0055
47,22.6111,-0.0122,0.5000,376.1827,-0.0000,-61.7289,-2650.4311,1065.2402,10.5015,10.9305,0.0055
49,22.5732,-0.0228,0.5000,379.7757,-0.0000,-61.3374,-2560.7918,987.7165,10.5116,11.5554,0.0056
51,22.5158,-0.0321,0.5000,382.5192,-0.0000,-60.9697,-2477.5850,916.6079,10.5208,12.1757,0.0056
53,22.4412,-0.0403,0.5000,384.5254,-0.0000,-60.7054,-2418.5275,866.7530,10.5285,12.6409,0.0057
55,22.3515,-0.0475,0.5000,385.8905,-0.0000,-60.2058,-2309.0205,775.9543,10.5481,13.5623,0.0058
57,22.2483,-0.0540,0.5000,386.6973,-0.0000,-59.9685,-2258.1167,734.5840,10.5611,14.0182,0.0059
59,22.1329,-0.0598,0.5000,387.0172,-0.0000,-59.7382,-2209.5271,695.6587,10.5764,14.4708,0.0060
61,22.0067,-0.0650,0.5000,386.9120,-0.0000,-59.2962,-2118.6498,624.4812,10.6153,15.3658,0.0062
63,21.8707,-0.0698,0.5000,386.4352,-0.0000,-59.0832,-2076.0903,591.9412,10.6391,15.8080,0.0064
65,21.7257,-0.0740,0.5000,385.6335,-0.0000,-58.8748,-2035.2921,561.2616,10.6657,16.2466,0.0065
67,21.5728,-0.0779,0.5000,384.5476,-0.0000,-58.4700,-1958.5733,505.0241,10.7278,17.1129,0.0068
69,21.4125,-0.0814,0.5000,383.2131,-0.0000,-58.2728,-1922.4741,479.2580,10.7631,17.5404,0.0069
