Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.8563,0.0000,0.5000,59.0834,-0.0002,-0.0279,0.0000,0.1429,0.0005,-0.0010,174.9307,0.1750,0.1750
2,-89.8563,0.0000,0.5000,59.0866,-0.0002,-0.0279,0.0000,0.1429,0.0005,-0.0010,174.9372,0.1751,0.1751
4,-89.8562,0.0000,0.5000,59.0898,-0.0002,-0.0279,-0.0000,0.1429,0.0005,-0.0010,174.9437,0.1751,0.1751
6,-89.8562,0.0000,0.5000,59.0931,-0.0002,-0.0279,-0.0000,0.1429,0.0005,-0.0010,174.9503,0.1751,0.1751
8,-89.8562,0.0000,0.5000,59.0963,-0.0002,-0.0279,-0.0000,0.1429,0.0005,-0.0010,174.9570,0.1751,0.1751
10,-63.8344,52.0434,0.5000,59.0975,-421.6072,-2.6387,0.0000,8.3206,0.0174,0.0017,1046.4992,1.0522,1.0522
12,24.2792,-1.7530,0.5000,59.6199,-2.1300,-54.9285,-5160.5748,5608.2237,0.8305,0.3729,0.0049,0.3939,0.3939
14,20.8693,-1.4486,0.5000,65.6134,-0.0000,-55.9918,-6132.2588,6280.4011,4.7953,0.8427,0.0093,0.0978,0.0978
16,18.9828,-0.6787,0.5000,83.1710,-0.0000,-57.0697,-5889.3859,5197.5247,10.0621,1.2819,0.0129,-0.7376,-0.7376
18,18.2636,-0.1926,0.5000,112.1399,-0.0000,-57.1974,-5497.4996,4210.0345,15.2340,1.7259,0.0146,-1.3277,-1.3277
20,18.3091,0.1326,0.5000,146.3808,-0.0000,-56.5495,-5065.7235,3442.6004,20.2323,2.2206,0.0143,-1.6572,-1.6572
22,18.8061,0.2990,0.5000,180.1162,-0.0000,-55.4296,-4662.3034,2923.9432,24.3985,2.7310,0.0130,-1.7666,-1.7666
24,19.4708,0.3404,0.5000,210.7073,-0.0000,-54.3465,-4348.3076,2603.0479,27.3024,3.1858,0.0116,-1.7691,-1.7691
26,20.1261,0.3147,0.5000,237.4539,-0.0000,-53.0592,-4006.0026,2300.1325,30.0786,3.7683,0.0102,-1.7251,-1.7251
28,20.6935,0.2638,0.5000,260.4434,-0.0000,-52.1476,-3769.8116,2105.1568,31.7198,4.2428,0.0093,-1.6808,-1.6808
30,21.1527,0.2094,0.5000,280.0281,-0.0000,-51.2568,-3538.2384,1917.0057,33.0840,4.7847,0.0086,-1.6346,-1.6346
