Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,22.7006,-90.5372,-11.2707,-33.9183,-79.2134,0.2046
751,39.5000,22.5906,-90.5463,-11.3505,-33.9778,-79.2326,0.1082
752,39.5000,22.7004,-90.5389,-11.2714,-33.9193,-79.2150,0.2073
753,39.5000,22.5905,-90.5480,-11.3511,-33.9788,-79.2342,0.1082
754,39.5000,22.7003,-90.5406,-11.2720,-33.9202,-79.2165,0.2073
755,39.5000,22.5904,-90.5497,-11.3517,-33.9797,-79.2357,0.1082
756,39.5000,22.7001,-90.5424,-11.2727,-33.9211,-79.2181,0.2072
757,39.5000,22.5902,-90.5514,-11.3523,-33.9806,-79.2373,0.1082
758,39.5000,22.6999,-90.5441,-11.2733,-33.9221,-79.2197,0.2071
759,39.5000,22.5901,-90.5531,-11.3529,-33.9815,-79.2388,0.1082
760,39.5000,22.6997,-90.5458,-11.2739,-33.9230,-79.2213,0.2071
761,39.5000,22.5900,-90.5549,-11.3535,-33.9824,-79.2404,0.1082
762,39.5000,22.6995,-90.5475,-11.2746,-33.9240,-79.2228,0.2070
763,39.5000,22.5898,-90.5566,-11.3541,-33.9834,-79.2419,0.1082
764,39.5000,22.6994,-90.5493,-11.2752,-33.9249,-79.2244,0.2070
765,39.5000,22.5897,-90.5583,-11.3547,-33.9843,-79.2435,0.1082
766,39.5000,22.6992,-90.5510,-11.2759,-33.9259,-79.2260,0.2068
767,39.5000,22.5896,-90.5600,-11.3553,-33.9852,-79.2450,0.1082
768,39.5000,22.6990,-90.5527,-11.2765,-33.9269,-79.2275,0.2068
769,39.5000,22.5894,-90.5617,-11.3559,-33.9861,-79.2466,0.1082
770,39.5000,22.6988,-90.5544,-11.2772,-33.9278,-79.2291,0.2066
771,39.5000,22.5893,-90.5634,-11.3565,-33.9870,-79.2481,0.1082
772,39.5000,22.6987,-90.5562,-11.2778,-33.9287,-79.2307,0.2066
773,39.5000,22.5892,-90.5651,-11.3571,-33.9880,-79.2497,0.1082
774,39.5000,22.6984,-90.5579,-11.2785,-33.9297,-79.2323,0.2064
